Id,Log File,SMILES,GAP_DFT(eV),HOMO_DFT(eV),LUMO_DFT(eV),Total Energy (eV),Electronic Energy (eV),Nuclear Repulsion Energy (eV),Gsolv (eV),Dipole (D),Hardness η (eV),Chemical Potential μ (eV),Electrophilicity ω (eV),MW,LogP,TPSA,HBA,HBD,Rotatable Bonds,Aromatic Rings,Heavy Atoms,QED,FractionCSP3
130680,gdb 130680_xtb1_opt.log,O=C1NC2=C(N1)N=NO2,5.079763137479122,-6.0369804379597705,-0.9572173004806482,-741.4689871934831,-748.4957784821261,7.027110594965022,-0.3942502525195684,1.276,2.539881568739561,3.4970988692202094,2.4075336133035456,126.075,-0.7608000000000004,87.57000000000001,4,2,0,2,9,0.4852079476647837,0.0
130686,gdb 130686_xtb1_opt.log,O=C1NC2=C(ON=N2)O1,5.313689917674523,-6.661326849427177,-1.3476369317526546,-758.2615569125984,-764.4640220178189,6.202734187596343,-0.3526216643245889,2.2,2.6568449588372616,4.004481890589916,3.017841737193522,127.059,-0.4959000000000002,84.92,5,1,0,2,9,0.5153569033028331,0.0
130885,gdb 130885_xtb1_opt.log,O=CC1=NC(=O)NN=N1,3.643273110534943,-7.301820945873491,-3.6585478353385477,-740.0632903729522,-747.1866420681673,7.123762597783589,-0.4204221714032722,2.391,1.8216365552674716,5.480184390606019,8.243252713665541,126.075,-1.6276000000000002,88.60000000000001,5,1,1,1,9,0.4562293287459893,0.0
130889,gdb 130889_xtb1_opt.log,O=CC1=NC=NNC1=O,3.5113268005825375,-6.930920513193921,-3.419593712611383,-733.2578754817446,-741.1524973063279,7.894969541714733,-0.4135318768915321,4.66,1.7556634002912688,5.175257112902652,7.62768255583789,125.08699999999999,-1.0226,75.71000000000001,4,1,1,1,9,0.4870681770251604,0.0
130890,gdb 130890_xtb1_opt.log,O=CC1=NC=NOC1=O,3.3676485098816054,-7.400801457420048,-4.033152947538443,-749.1392662996585,-756.2511677826358,7.112047326319081,-0.35126885040466155,2.391,1.6838242549408027,5.716977202479246,9.7052374194528,126.07099999999998,-0.7577,73.06,5,0,1,1,9,0.46228772433859755,0.0
130919,gdb 130919_xtb1_opt.log,O=CC1=NON=NC1=O,4.141863981549539,-7.476126529355765,-3.3342625478062264,-754.6142714222378,-760.8713367167828,6.257330781834108,-0.3590798623532368,3.511,2.0709319907747696,5.405194538580996,7.053859839447356,127.059,-1.3627,85.94999999999999,6,0,1,1,9,0.432691861215168,0.0
131165,gdb 131165_xtb1_opt.log,[O-]C1=C(NC=[NH2+])NN=C1,4.798565463577439,-4.931485196063457,-0.13291973248601896,-744.6443832422075,-753.5441486277704,8.900760683395132,-0.40879964007027914,7.104,2.3992827317887193,2.532202464274738,1.3362429602656143,126.119,-2.3174,89.36,2,3,2,1,9,0.3068059229156902,0.0
131225,gdb 131225_xtb1_opt.log,OC1=CC2=C(N1)ON=N2,5.14887748145508,-5.569651540357285,-0.42077405890220426,-733.2021465000724,-740.7402944925237,7.538408193955831,-0.36327096579685103,6.111,2.57443874072754,2.9952127996297446,1.74237972206139,125.087,0.2564999999999997,74.94,4,2,0,2,9,0.5290064093790459,0.0
131901,gdb 131901_xtb1_opt.log,NC1=CNC(=C1)N(=O)=O,3.716787093996272,-5.605158891268907,-1.888371797272635,-760.1465205364063,-768.5183606811404,8.37514752579031,-0.5783515117611416,8.969,1.858393546998136,3.746765344270771,3.7769853881876796,127.103,0.5051000000000001,84.94999999999999,3,2,1,1,9,0.4252415402307625,0.0
131902,gdb 131902_xtb1_opt.log,NC1=CNC(=N1)N(=O)=O,3.6134948566996594,-5.824715691338289,-2.2112208346386297,-767.6743446075066,-775.2715171983876,7.600597152029567,-0.5840967019509743,9.572,1.8067474283498297,4.017968262988459,4.467716048481519,128.091,-0.09989999999999999,97.84,4,2,1,1,9,0.40717533880028606,0.0
132092,gdb 132092_xtb1_opt.log,CC1=C(F)N=CC(=N)N1,3.772532937261358,-5.398509087344855,-1.6259761500834968,-741.7231840592856,-750.8878826548165,9.16523190215198,-0.3556578938240071,3.493,1.886266468630679,3.5122426187141755,3.2699113348675826,127.122,0.3366899999999998,52.53,2,2,0,1,9,0.5182829619471865,0.2
132116,gdb 132116_xtb1_opt.log,NC1=C(F)NC(=N)C=N1,3.5361094401016073,-4.819195001345179,-1.2830855612435712,-748.8457140199499,-757.6660228219386,8.820610973627437,-0.3259402622793996,3.384,1.7680547200508037,3.051140281294375,2.632683511025501,128.10999999999999,-0.38953000000000015,78.55,3,3,0,1,9,0.4445764672127985,0.0
132121,gdb 132121_xtb1_opt.log,NC1=C(F)OC(=N)C=N1,3.452056566031027,-5.278388187585733,-1.8263316215547059,-765.7493180344082,-773.7662033298171,8.017530904290776,-0.3197638220438483,3.472,1.7260282830155136,3.5523599045702197,3.655577668041236,129.094,-0.12462999999999991,75.9,4,2,0,1,9,0.5121007904941124,0.0
132124,gdb 132124_xtb1_opt.log,NC1=C(F)OC(=O)C=N1,3.460740432600976,-5.706260509045644,-2.2455200764446683,-783.4330564473154,-790.793042126287,7.36807884333281,-0.4068909539431664,6.382,1.730370216300488,3.9758902927451563,4.567722985241232,130.07799999999997,-0.24389999999999995,69.12,4,1,0,1,9,0.5255916867764329,0.0
132872,gdb 132872_xtb1_opt.log,NC1=CNC(=N)C(F)=N1,3.6248319637704807,-4.82338324869074,-1.198551284920259,-748.9542364802777,-757.84467782676,8.891509402744255,-0.408016213735957,7.841,1.8124159818852403,3.0109672668054994,2.5010604553221767,128.11,-0.3895300000000003,78.55,3,3,0,1,9,0.4445764672127986,0.0
132886,gdb 132886_xtb1_opt.log,OC1=CNC(=N)C(F)=N1,3.927751445107398,-5.30682987207883,-1.379078426971432,-766.1137376117482,-774.2528348115081,8.139798973187581,-0.39790749156309146,8.61,1.963875722553699,3.342954149525131,2.8452264869631336,129.094,-0.2661300000000001,72.75999999999999,3,3,0,1,9,0.4509320200291723,0.0
133015,gdb 133015_xtb1_opt.log,CN=C1NC=C(F)C=N1,3.7517603936121766,-5.383938334534152,-1.6321779409219757,-741.6930064007294,-750.8037135631112,9.11110551356247,-0.3339551022850472,2.629,1.8758801968060883,3.5080581377280637,3.2801859944556533,127.12199999999999,0.07929999999999976,41.04,2,1,0,1,9,0.5264199700763077,0.2
133016,gdb 133016_xtb1_opt.log,CN=C1NC=C(F)N=C1,3.5839252601849454,-5.355847341929942,-1.7719220817449963,-741.5099123034572,-750.5421352737698,9.032628602770371,-0.337504723317325,2.959,1.7919626300924727,3.5638847118374692,3.5439562259770456,127.12199999999999,0.07929999999999987,41.04,2,1,0,1,9,0.5264199700763077,0.2
133232,gdb 133232_xtb1_opt.log,CN1N=C(F)C=NC1=N,3.7899629992793393,-6.029407378287608,-2.239444379008269,-748.6706341923054,-756.9543607329945,8.284054090482924,-0.32459063225490487,1.014,1.8949814996396697,4.134425878647939,4.510196365844231,128.11,-0.5663300000000002,54.56,4,1,0,1,9,0.508510380805827,0.25
133234,gdb 133234_xtb1_opt.log,CN1N=C(F)N=CC1=N,3.7546384749912813,-6.011313955392704,-2.2566754804014226,-748.6765325161483,-756.9318818545219,8.255737170122224,-0.32969316501854123,2.785,1.8773192374956407,4.133994717897063,4.551679859840701,128.11,-0.5663299999999998,54.56,4,1,0,1,9,0.508510380805827,0.25
133278,gdb 133278_xtb1_opt.log,CN=C1NN=C(F)C=N1,3.545982754643657,-5.900884266620922,-2.3549015119772654,-748.4078882573829,-756.6619984138907,8.254384504259447,-0.31966130671170945,0.25,1.7729913773218284,4.127892889299094,4.805296834343561,128.10999999999999,-0.5257000000000001,53.93,3,1,0,1,9,0.5104842079737139,0.25
133305,gdb 133305_xtb1_opt.log,NC1=C(F)C(=N)N=NO1,4.210888819331471,-6.005453885692113,-1.794565066360642,-771.4050683641261,-778.6472225113938,7.242910850905292,-0.3904065000511089,7.007,2.1054444096657354,3.9000094760263773,3.612081573673636,130.08200000000002,-0.7296300000000002,88.79,5,2,0,1,9,0.4841399634039748,0.0
133337,gdb 133337_xtb1_opt.log,NC1=C(F)ON=NC1=N,3.8799850448481688,-5.852417940705838,-1.972432895857669,-771.5103094327476,-778.6449254447189,7.135871202921326,-0.34302053518312475,3.79,1.9399925224240844,3.912425418281753,3.9451370241598815,130.08200000000002,-0.7296300000000002,88.78999999999999,5,2,0,1,9,0.4841399634039748,0.0
133813,gdb 133813_xtb1_opt.log,C1C=C2C3C4OC13C24,2.674903883875449,-4.9003180706748015,-2.2254141867993527,-594.039378664684,-600.8485749049782,6.809417082978024,-0.23211439374001822,1.379,1.3374519419377244,3.562866128737077,4.745596702678755,106.12399999999998,0.7137,9.23,1,0,0,0,8,0.4131921016153395,0.7142857142857143
133815,gdb 133815_xtb1_opt.log,C1C2C3OC4C3C1=CC24,2.7070210195947624,-5.002883058545346,-2.2958620389505837,-683.096815139575,-691.1002340375486,8.00361890879028,-0.24006995112892823,1.998,1.3535105097973812,3.649372548747965,4.91976970372727,120.15099999999997,0.9597,9.23,1,0,0,0,9,0.4325215466142712,0.75
133816,gdb 133816_xtb1_opt.log,N1C2C3OC4C3C1=NC24,3.925621425449049,-5.270733878864039,-1.3451124534149903,-697.5993141340709,-704.5664063784351,6.967380354845804,-0.28647626974578067,3.912,1.9628107127245245,3.3079231661395148,2.7874199998362768,122.12699999999998,-0.8639000000000003,33.62,3,1,0,0,9,0.4531353150295428,0.8333333333333334
133822,gdb 133822_xtb1_opt.log,CC12C3C1C1=CC2=CC31,3.53203782064066,-5.284948267407929,-1.7529104467672683,-629.0631319983554,-638.4831615382292,9.420099429107871,-0.23673682450968747,0.816,1.76601891032033,3.5189293570875986,3.505869543018333,116.16299999999998,1.7485,0.0,0,0,0,0,9,0.4520073206054706,0.5555555555555556
133826,gdb 133826_xtb1_opt.log,CC12C3N1C1=NC2C3=C1,2.1304899451581436,-5.143362236664084,-3.01287229150594,-643.3207501387706,-651.0318178182531,7.711176480100637,-0.2598499924991792,2.402,1.0652449725790718,4.078117264085012,7.806204604450139,118.13899999999998,0.16359999999999997,15.37,2,0,0,0,9,0.41362277253086227,0.5714285714285714
133827,gdb 133827_xtb1_opt.log,OC12C3C1C1=CC2C3=C1,3.4344986425676005,-5.394654437704168,-1.9601557951365678,-653.4350529400166,-661.685941696754,8.2510758895751,-0.25509747326318544,1.83,1.7172493212838003,3.677405116420368,3.9374912607811647,118.13499999999998,0.47329999999999994,20.23,1,1,0,0,9,0.490000338947557,0.5
133830,gdb 133830_xtb1_opt.log,CC12C3C4CC1N=C4N23,3.5660350480679384,-5.309402548048447,-1.7433674999805087,-673.3003308686186,-681.7514557261667,8.451607644081301,-0.3128579801434373,4.851,1.7830175240339692,3.526385024014478,3.487175860576869,120.15500000000002,0.24350000000000005,15.37,2,0,0,0,9,0.4180440968450351,0.8571428571428571
133835,gdb 133835_xtb1_opt.log,OC12C3C1C1=NC2CN31,3.1483818988074628,-5.45557987402079,-2.3071979752133274,-697.8494294206804,-705.1198070285722,7.270615628742502,-0.2764724143225541,2.589,1.5741909494037314,3.8813889246170588,4.785054821286555,122.12700000000001,-1.1742000000000001,35.830000000000005,3,1,0,0,9,0.43900345990594536,0.8333333333333334
133837,gdb 133837_xtb1_opt.log,CC12C3C4N=C(C=C14)N23,2.166450704719427,-5.1424337865155145,-2.9759830817960875,-643.357400984938,-651.0807297127224,7.723437188641174,-0.26412409442532575,2.923,1.0832253523597135,4.059208434155801,7.60560721553806,118.139,0.16360000000000008,15.37,2,0,0,0,9,0.41362277253086227,0.5714285714285714
133841,gdb 133841_xtb1_opt.log,CC12C3C1C1=CC3OC21,6.059157546331914,-5.376479498549258,0.6826780477826563,-683.8077829249978,-692.1379224519097,8.330369086436567,-0.25713348424104715,4.239,3.029578773165957,2.3469007253833007,0.9090278595147366,120.15099999999998,0.9597,9.23,1,0,0,0,9,0.4325215466142712,0.75
133845,gdb 133845_xtb1_opt.log,OC12C3C1C1=CC3OC21,6.252554229560176,-5.357458812452877,0.8950954171072993,-708.128000306682,-715.3023082049937,7.1745871480313665,-0.27092836280687943,5.508,3.126277114780088,2.2311816976727887,0.7961821017872576,122.12299999999998,-0.3155000000000001,29.46,2,1,0,0,9,0.4462463133166076,0.7142857142857143
133848,gdb 133848_xtb1_opt.log,CC12C3C1N1CC3N=C21,3.020793882240589,-5.445123663536378,-2.4243297812957887,-673.4266281131845,-681.8432603894433,8.416908560372635,-0.2785478533742464,3.68,1.5103969411202944,3.934726722416083,5.125167417451142,120.155,0.10099999999999998,15.6,2,0,0,0,9,0.44246033752984903,0.8571428571428571
133853,gdb 133853_xtb1_opt.log,OC12C3C1N1CC3N=C21,3.0444145017660436,-5.606204219963321,-2.5617897181972777,-697.8270677490759,-705.0778514270559,7.251092764739396,-0.2768708839544127,3.011,1.5222072508830218,4.0839969690802995,5.478567794819556,122.127,-1.1742000000000001,35.83,3,1,0,0,9,0.43900345990594536,0.8333333333333334
133854,gdb 133854_xtb1_opt.log,CC12CC34CC=C(C13)C24,2.56217863784127,-4.3693750652910675,-1.8071964274497978,-656.5327062509397,-665.9465627451439,9.413977285927757,-0.254272151653085,1.663,1.281089318920635,3.0882857463704325,3.7224215011293995,118.17899999999997,1.9725,0.0,0,0,0,0,9,0.42649322881609486,0.7777777777777778
133858,gdb 133858_xtb1_opt.log,CC1N2C3C4=CCC13C24,2.5334686496921397,-4.602212827319493,-2.068744177627353,-663.3477511738624,-671.9251947937065,8.577594983995175,-0.2621125616674494,2.862,1.2667343248460698,3.335478502473423,4.391377348132679,119.16699999999999,0.7714000000000001,3.24,1,0,0,0,9,0.4256593344591537,0.75
133864,gdb 133864_xtb1_opt.log,C1C2CC3OC4CC1C234,3.3290197377496744,-5.314895676223971,-1.9858759384742968,-711.1282878589883,-719.6105775494009,8.483205417036297,-0.2716567501129024,2.127,1.6645098688748372,3.6503858073491338,4.002774868347141,122.16699999999997,1.1837,9.23,1,0,0,0,9,0.4685632628025617,1.0
133866,gdb 133866_xtb1_opt.log,C1C2OC3CC4OC1C234,3.045908416418481,-4.193755075585551,-1.1478466591670697,-734.4907582909883,-741.2612591657086,6.770725145140509,-0.24814679513481794,0.873,1.5229542082092404,2.67080086737631,2.3418882966827903,124.13899999999998,0.31499999999999995,18.46,2,0,0,0,9,0.46256633735556923,1.0
13588,gdb 13588_xtb1_opt.log,CN1CC1C(=O)C=O,3.598947917402187,-6.405204731523721,-2.806256814121534,-687.4541495627722,-695.0458561874411,7.592379215544959,-0.3160808953974996,2.118,1.7994739587010935,4.6057307728226276,5.894154747045417,113.11599999999999,-0.9316000000000002,37.15,3,0,2,0,8,0.26353424481565746,0.6
1587,gdb 1587_xtb1_opt.log,CC(=O)C(=O)C=O,4.126882168707214,-6.644032249510594,-2.5171500808033804,-618.5411736998195,-624.7829936361326,6.242008932532169,-0.2875143392236567,1.509,2.063441084353607,4.580591165156987,5.084180881492674,100.07299999999998,-0.6566000000000001,51.21,3,0,2,0,7,0.2628336723228857,0.25
1589,gdb 1589_xtb1_opt.log,NC(=O)C(=O)C=O,3.3332292995548256,-6.732598124042252,-3.3993688244874267,-626.3489361400245,-632.3147728610476,5.966413799525938,-0.3601446797255948,4.424,1.6666146497774128,5.06598347426484,7.69949687078296,101.06099999999998,-1.7603000000000002,77.23,3,1,2,0,7,0.25405513442892463,0.0
16607,gdb 16607_xtb1_opt.log,O=C1CN2CC2C1=O,3.69034915452888,-6.379217004145824,-2.688867849616944,-660.2372723870343,-667.3565356986587,7.119865586918297,-0.3620817550835714,5.024,1.84517457726444,4.534042426881384,5.570622146560781,111.09999999999998,-1.1776,37.15,3,0,0,0,8,0.29154019600418773,0.6
20482,gdb 20482_xtb1_opt.log,C1OC2=C(O1)N=NO2,5.165784029265079,-6.057502755379054,-0.891718726113975,-691.4532849457596,-696.2240470300766,4.770982183367928,-0.2687520631746436,4.633,2.5828920146325394,3.4746107407465145,2.3370934075671417,114.06,-0.2017000000000001,57.38,5,0,0,1,8,0.4670046204054098,0.3333333333333333
21134,gdb 21134_xtb1_opt.log,CN=C1NN=CC=N1,3.7673393161331905,-5.835471963161028,-2.068132647027838,-633.4062484112947,-641.806930635704,8.400922381925232,-0.3169145571341469,2.467,1.8836696580665953,3.951802305094433,4.145297290231544,110.11999999999999,-0.6648000000000005,53.93,3,1,0,1,8,0.4814615414513411,0.25
2115,gdb 2115_xtb1_opt.log,O=C1CC=CC1=O,3.7738078566721422,-6.4296671674463575,-2.655859310774215,-566.7228760672555,-573.7830811238024,7.06052291418913,-0.3294318619971045,6.144,1.8869039283360711,4.542763239110286,5.468401845135232,96.085,0.08449999999999996,34.14,2,0,0,0,7,0.40017862510889596,0.2
2124,gdb 2124_xtb1_opt.log,O=C1CNCC1=O,3.8524369901995117,-6.577293179275243,-2.724856189075731,-602.2767364128631,-608.4472151007935,6.171279151259218,-0.3509762351052747,6.298,1.9262184950997558,4.651074684175487,5.61527567428372,99.089,-1.2722,46.17,3,1,0,0,7,0.38494420611798286,0.5
2125,gdb 2125_xtb1_opt.log,O=C1COCC1=O,3.7129258206336155,-6.699581913723141,-2.9866560930895254,-619.4257034275698,-624.9057251424168,5.480192044245719,-0.28156460711325093,3.86,1.8564629103168078,4.843119003406333,6.317336465707464,100.073,-0.8452000000000002,43.370000000000005,3,0,0,0,7,0.37243652485886786,0.5
21364,gdb 21364_xtb1_opt.log,N1C=CC2=C1ON=N2,5.487299860894957,-6.142088460202283,-0.6547885993073254,-622.3335801026208,-629.7008699565779,7.367602081971859,-0.32846634621056214,6.014,2.7436499304474786,3.398438529754804,2.104748188235212,109.08800000000001,0.5509,54.71,3,1,0,2,8,0.5370668166104893,0.0
21398,gdb 21398_xtb1_opt.log,N=C1N=CN=NC=N1,2.2682377455266227,-6.293762799067996,-4.025525053541373,-611.1550010828302,-619.186601909288,8.03172665811105,-0.30931915876604316,2.991,1.1341188727633114,5.1596439263046845,11.736832040096369,109.092,-1.2539300000000002,75.41,5,1,0,1,8,0.45112201037712024,0.0
21644,gdb 21644_xtb1_opt.log,NC1=NNC(=N)C=N1,3.5249112394099944,-5.152813093791096,-1.6279018543811015,-640.9975344719653,-649.2745222246366,8.277312047221333,-0.3605233442576348,4.121,1.7624556197049972,3.3903574740860987,3.2609399276718936,111.10799999999999,-1.1336300000000004,91.44,4,3,0,1,8,0.39511123841144535,0.0
21645,gdb 21645_xtb1_opt.log,NC1=NNC(=N)N=C1,3.526778817749819,-5.302403695929965,-1.775624878180146,-640.8108931568887,-649.0195854098182,8.209377874603577,-0.39912947224105894,6.368,1.7633894088749096,3.5390142870550556,3.55129220492791,111.10799999999999,-1.1336300000000004,91.44,4,3,0,1,8,0.39511123841144535,0.0
21703,gdb 21703_xtb1_opt.log,NC=[NH+]C1=CN=N[N-]1,3.7485181710799083,-5.313881410807112,-1.565363239727204,-640.2783684437271,-648.0480314064865,7.773211836621501,-0.9950029278512461,16.302,1.8742590855399541,3.439622325267158,3.156180976193018,111.108,-2.8670999999999998,79.87,2,2,1,1,8,0.3014169707634652,0.0
21706,gdb 21706_xtb1_opt.log,NC=[NH+]C1=NC=N[N-]1,3.681518323764763,-5.194868089915442,-1.5133497661506787,-641.1507910727893,-649.0740405857754,7.9268540913852865,-0.9725166600994936,14.606,1.8407591618823815,3.3541089280330603,3.0558171145014588,111.108,-2.8670999999999998,79.87,2,2,1,1,8,0.3014169707634652,0.0
21741,gdb 21741_xtb1_opt.log,O1C=CC2=C1ON=N2,5.6120779412512976,-6.685932089187232,-1.0738541479359345,-639.19850106014,-645.6085385875181,6.410233350498533,-0.2660632594000576,4.223,2.8060389706256488,3.8798931185615833,2.6823523780400502,110.072,0.8157999999999999,52.06,4,0,0,2,8,0.5032567358883028,0.0
21769,gdb 21769_xtb1_opt.log,O=C1C=CN=NC=C1,3.3976683521647257,-6.550002160935991,-3.152333808771265,-611.9084930969326,-619.7282513086305,7.820056523782654,-0.3122804525166067,2.919,1.6988341760823629,4.851167984853628,6.926464968917556,108.1,-0.1632,42.85,3,0,0,1,8,0.4633216081783914,0.0
21770,gdb 21770_xtb1_opt.log,O=C1N=CN=NC=N1,2.184472017800128,-6.451046704268514,-4.266574686468386,-628.8134558094465,-636.2064660376635,7.3934947874631165,-0.3726803674852807,4.608,1.092236008900064,5.358810695368449,13.145900627152267,110.076,-1.3732000000000002,68.63,5,0,0,1,8,0.41166254147036513,0.0
21783,gdb 21783_xtb1_opt.log,O=CC1=CN=NC=N1,3.600444801672184,-6.700527492014292,-3.1000826903421075,-621.9162056955689,-629.2866037148007,7.387618480570316,-0.29473683085294533,2.215,1.800222400836092,4.9003050911782,6.669450945470524,109.088,-0.31590000000000007,55.74,4,0,1,1,8,0.4637375140737505,0.0
21891,gdb 21891_xtb1_opt.log,OC1=NNC(=N)C=N1,3.834731477324787,-5.790280129417255,-1.9555486520924679,-658.2737195027169,-665.70720524334,7.433641642871637,-0.32669707982384516,3.972,1.9173657386623935,3.872914390754861,3.9114774963539642,112.092,-1.0102300000000002,85.65,4,3,0,1,8,0.4016137695749654,0.0
22001,gdb 22001_xtb1_opt.log,ON=C1C=CC=CC=C1,5.130627055226074,-5.77459971107318,-0.6439726558471064,-691.6581947082163,-701.4853155916597,9.82743382689979,-0.31436750742870634,1.827,2.565313527613037,3.209286183460143,2.007457898709876,121.13899999999997,0.9765,32.59,2,1,0,1,9,0.4024160078900727,0.0
22029,gdb 22029_xtb1_opt.log,ON=C1C=CN=NC=C1,3.330192186384488,-5.899450103883218,-2.5692579174987302,-704.2892696810088,-712.8036402272143,8.514562203072295,-0.3366389168520064,2.704,1.665096093192244,4.234354010690974,5.383999746669471,123.115,-0.23350000000000004,58.370000000000005,4,1,0,1,9,0.3825288285647286,0.0
22054,gdb 22054_xtb1_opt.log,CC(=N[O-])C#CC(N)=[NH2+],2.63406761188993,-4.11628796776584,-1.4822203558759095,-733.6911762867675,-744.6084379293737,10.926515119841785,-1.0465339411369081,17.598,1.317033805944965,2.7992541618208744,2.9747998218046203,125.13100000000001,-1.9351999999999991,87.03,2,2,0,0,9,0.1707202295835778,0.2
22209,gdb 22209_xtb1_opt.log,NC(=[NH2+])C(CC#C)=N[O-],3.6970542600562837,-4.577508630225739,-0.8804543701694555,-733.7797318868251,-744.6511226389167,10.881946284678817,-0.7813441716635485,10.834,1.8485271300281418,2.728981500197597,2.014398357330939,125.13099999999999,-1.9351999999999994,87.03,2,2,2,0,9,0.1946133214362789,0.2
22213,gdb 22213_xtb1_opt.log,NC(=[NH2+])C(CC=O)=N[O-],3.5867437863535567,-4.72163787644924,-1.1348940900956832,-787.7163383395464,-796.1871726870415,8.480954515348435,-0.7439596409496628,8.992,1.7933718931767784,2.9282659832724613,2.3906758273102353,129.119,-2.3694999999999995,104.10000000000001,3,2,3,0,9,0.19241076520778433,0.25
22229,gdb 22229_xtb1_opt.log,C[NH2+]CC(=O)C(C)=N[O-],3.2773282183369745,-4.939629247738727,-1.6623010294017528,-807.8490328172594,-816.1622057683841,8.317706685837416,-0.5455339980334178,8.207,1.6386641091684873,3.3009651385702403,3.3247725342520704,130.147,-1.2925999999999995,69.1,3,1,3,0,9,0.38110423622467227,0.6
22230,gdb 22230_xtb1_opt.log,C[NH2+]CC(=N[O-])C(C)=O,5.012031641230349,-6.436819989586913,-1.424788348356564,-808.7177344795454,-817.326455573732,8.610094584841482,-0.38666190247188303,2.702,2.5060158206151746,3.930804168971738,3.082825991699574,130.147,-1.2925999999999995,69.1,3,1,3,0,9,0.38110423622467227,0.6
22438,gdb 22438_xtb1_opt.log,C[NH+]=C(N)C(C=O)=N[O-],3.5815236814359066,-4.905915765405211,-1.324392083969304,-788.0614226283141,-796.3454332437914,8.294024425859606,-0.7740594565469782,10.824,1.7907618407179533,3.1151539246872573,2.7095127207434277,129.119,-2.8082999999999982,92.48,3,2,2,0,9,0.18230127539338634,0.25
22441,gdb 22441_xtb1_opt.log,CNC(=[NH2+])C(C=O)=N[O-],3.581450984910753,-4.905694036854631,-1.3242430519438777,-788.0613826619445,-796.3452639720992,8.29391373043108,-0.7739490267015814,10.824,1.7907254924553766,3.1149685443992543,2.7092452398419744,129.119,-2.498899999999999,90.11,3,2,2,0,9,0.18677014432468933,0.25
22482,gdb 22482_xtb1_opt.log,NC=[NH+]CC(CO)=N[O-],5.514277021578499,-5.574981437260904,-0.0607044156824055,-815.7465144411506,-824.2527027547408,8.507899472701482,-0.5512730226946174,9.666,2.7571385107892494,2.8178429264716547,1.4399419411093337,131.135,-3.0148999999999986,95.64,3,3,3,0,9,0.2160116999553468,0.5
22543,gdb 22543_xtb1_opt.log,C[NH2+]C(C#C)C(C)=N[O-],5.370689013530682,-5.4690286744690155,-0.09833966093833359,-754.31877693641,-765.4174691892941,11.100045672393396,-0.49791434349661123,6.251,2.685344506765341,2.7836841677036746,1.4428125564526006,126.15899999999999,-0.8598999999999992,52.03,2,1,2,0,9,0.2919893548633277,0.5
22652,gdb 22652_xtb1_opt.log,ON=C1CNC(C=O)=C1,3.1313751889027897,-5.332334824263431,-2.2009596353606415,-752.88453171087,-761.4951697628192,8.611171837926097,-0.40127685904094107,2.317,1.5656875944513948,3.7666472298120364,4.530798929534192,126.11499999999997,-0.49740000000000006,61.690000000000005,4,2,1,0,9,0.2827152906027198,0.2
22876,gdb 22876_xtb1_opt.log,CN1C=CC(=NO)C1=N,3.7471990674700466,-5.256840922427085,-1.5096418549570385,-736.0170878857509,-745.4015240617285,9.385063802051869,-0.3767170057410549,2.29,1.8735995337350233,3.383241388692062,3.054634164895615,125.131,0.25297000000000003,59.68,3,2,0,0,9,0.3599257442977565,0.2
22971,gdb 22971_xtb1_opt.log,[O-]N=C(C#N)C1CC[NH2+]1,4.689025053189235,-6.41952572382934,-1.730500670640104,-734.2892126777635,-743.9067725107682,9.618403960512406,-0.49222127603641525,8.093,2.3445125265946176,4.075013197234722,3.5414041019769735,125.131,-1.2155199999999995,75.82,3,1,1,0,9,0.35217454035206364,0.6
22973,gdb 22973_xtb1_opt.log,[O-]N=C(C=O)C1CC[NH2+]1,4.365952669166214,-6.426236016744608,-2.060283347578394,-779.9061984878925,-787.9875480342608,8.082077938626874,-0.44550001381737725,5.747,2.182976334583107,4.243259682161501,4.124014641160978,128.131,-1.540199999999999,69.1,3,1,2,0,9,0.2779687732546189,0.6
22979,gdb 22979_xtb1_opt.log,OCC(=N[O-])C1CC[NH2+]1,5.340987407629182,-5.324441367123677,0.016546040505504598,-807.9814536747741,-816.0756013078078,8.095399306068547,-0.47098315480556513,5.244,2.670493703814591,2.6539476633090864,1.318752069986677,130.147,-1.7467999999999986,72.26,3,2,2,0,9,0.34357242720413894,0.8
23066,gdb 23066_xtb1_opt.log,CC(=N[O-])C12C[NH+]1CC2,5.12699519308188,-5.356689492129433,-0.2296942990475523,-755.386680663899,-764.3106577117712,8.925627978172502,-0.470380726910152,6.415,2.56349759654094,2.7931918955884925,1.5217336220850706,126.159,-1.0139000000000002,39.86,2,1,1,0,9,0.27268467723147466,0.8333333333333334
23140,gdb 23140_xtb1_opt.log,[O-]N=C(CC#C)C1C[NH2+]1,5.151345826801317,-5.530873792016127,-0.3795279652148097,-725.9150834939037,-736.8229932292693,10.909097689729068,-0.46892011347903456,6.291,2.5756729134006586,2.9552008786154684,1.695326333466617,124.14299999999999,-1.1059,52.03,2,1,2,0,9,0.21575518897046717,0.5
23152,gdb 23152_xtb1_opt.log,COCC(=N[O-])C1C[NH2+]1,5.1129334129324056,-5.495580371954507,-0.3826469590221009,-807.7716770072991,-816.0521566944425,8.281800268714013,-0.47037812098455833,5.7,2.5564667064662028,2.939113665488304,1.6895172381495467,130.147,-1.4827999999999986,61.26,3,1,3,0,9,0.2874513663048714,0.8
