smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,Approx Gap,Hardness (η),Chemical Potential (μ),Electrophilicity (ω),Gap Δ (Real - Approx)
gdb 43276,O=C1C=CC2(CO2)C1=O,-6.555222892218,-11.186,-6.573099507007939,-2.797330482856,-9.6233,-2.829220516927389,3.757892409362,1.562679553967,3.7438789900805496,43276,0.05921426761005258,0.02960713380502629,-0.02960713380502629,0.014803566902513145,3.684664722470497
gdb 43503,N=C1NC(=CC1=O)C#C,-6.438213932332,-10.6149,-6.395728462806823,-2.669436968562,-8.7274,-2.620451322928077,3.76877696377,1.88748345616,3.7752771398787464,43503,0.041169758811836016,0.020584879405918008,-0.020584879405918008,0.010292439702959004,3.7341073810669103
gdb 43504,N=C1NC(=CC1=O)C#N,-7.08856605821,-11.0501,-7.043564781525934,-3.322510233042,-9.3904,-3.255242376764367,3.766055825168,1.659663896077,3.788322404761567,43504,-0.0007549274873099032,-0.0003774637436549516,0.0003774637436549516,-0.0001887318718274758,3.7890773322488767
gdb 43505,O=C1CC(=CC1=O)C#C,-6.468146456954,-10.8365,-6.502828722623579,-2.930666274354,-9.2565,-2.9941151668295083,3.5374801826,1.579977226272,3.5087135557940705,43505,0.28291110054060553,0.14145555027030277,-0.14145555027030277,0.07072777513515138,3.225802455253465
gdb 43506,O=C1CC(=CC1=O)C#N,-7.045027840578,-11.3347,-7.072373189053702,-3.589181816038,-9.9127,-3.6376916086653304,3.453124885938,1.421910163073,3.434681580388372,43506,0.2839327037433072,0.1419663518716536,-0.1419663518716536,0.0709831759358268,3.1507488766450646
gdb 43507,O=C1NC(=CC1=O)C#C,-6.685837545114,-10.9204,-6.716472796358564,-2.976925630588,-9.2641,-3.057652250154292,3.708911914526,1.656370586999,3.6588205462042724,43507,-0.2304463411949382,-0.1152231705974691,0.1152231705974691,-0.05761158529873455,3.8892668873992107
gdb 45456,O=C1CC2COC2C1=O,-6.348416358466,-10.9646,-6.364516810789408,-2.63950444394,-9.303,-2.78573885633345,3.706190775924,1.661589339404,3.578777954455958,45456,0.31122188734410916,0.15561094367205458,-0.15561094367205458,0.07780547183602729,3.267556067111849
gdb 45458,O=C1CN2CCC2C1=O,-5.87765938032,-10.1778,-5.899393992466234,-2.636783305338,-9.0179,-2.748097392242567,3.240876074982,1.159886325221,3.1512966002236675,45458,0.13865249849910966,0.06932624924955483,-0.06932624924955483,0.034663124624777414,3.012644101724558
gdb 45606,N=C1NC=C(C#C)C1=O,-6.076302498266,-10.5432,-6.064603773353467,-2.39460196976,-8.7156,-2.4315345195562363,3.681700528506,1.827601530965,3.6330692537972302,45606,0.041169758811836016,0.020584879405918008,-0.020584879405918008,0.010292439702959004,3.591899494985394
gdb 45608,O=C1CC=C(C#C)C1=O,-6.522569228994,-10.8727,-6.567252235515209,-2.737465433612,-9.2897,-2.8137433904663154,3.785103795382,1.583018308385,3.7535088450488936,45608,0.2829111005406056,0.1414555502703028,-0.1414555502703028,0.0707277751351514,3.470597744508288
gdb 45609,O=C1CC=C(C#N)C1=O,-7.083123781005999,-11.3657,-7.112231664398336,-3.295298847022,-9.7792,-3.351186692515723,3.787824933984,1.586517122862,3.7610449718826127,45609,0.28393270374330726,0.14196635187165363,-0.14196635187165363,0.07098317593582681,3.4771122681393054
gdb 45610,O=C1NC=C(C#C)C1=O,-6.405560269107999,-10.9663,-6.447951560444403,-2.84358983909,-9.2924,-2.9300975830252636,3.5619704300179995,1.673960904283,3.517853977419139,45610,-0.2304463411949382,-0.1152231705974691,0.1152231705974691,-0.05761158529873455,3.7483003186140773
gdb 45714,N=C1NC=CC(=O)C1=O,-6.650462743288,-10.8064,-6.635041184687188,-3.053117511444,-9.456,-3.1215964302280694,3.594624093242,1.350458953016,3.513444754459119,45714,-0.182642851487369,-0.0913214257436845,0.0913214257436845,-0.04566071287184225,3.696087605946488
gdb 45715,O=C1CC=CC(=O)C1=O,-6.704885515328,-11.1434,-6.554740635126566,-3.363327312072,-9.3818,-2.8166846813549853,3.341558203256,1.761636464882,3.738055953771581,45715,0.11747607566466194,0.05873803783233097,-0.05873803783233097,0.029369018916165484,3.620579878106919
gdb 45716,O=C1NC=CC(=O)C1=O,-6.832779029622,-11.1399,-6.871053572365803,-3.4748939947540003,-9.9903,-3.5771410814568987,3.357885034868,1.149535348843,3.293912490908904,45716,-0.40992976954525073,-0.20496488477262537,0.20496488477262537,-0.10248244238631268,3.7038422604541545
gdb 46028,O=C1CNC(C#C)C1=O,-6.114398438694,-10.6593,-6.67727178148952,-2.66671582996,-9.0634,-2.865042138147946,3.447682608734,1.595893553374,3.8122296433415745,46028,-0.3072985295579584,-0.1536492647789792,0.1536492647789792,-0.0768246323894896,4.119528172899533
gdb 46029,O=C1COC(C#C)C1=O,-6.574270862432,-11.1866,-6.695332036074547,-2.91161830414,-9.4834,-3.062313058127673,3.665373696894,1.703194636973,3.6330189779468745,46029,-0.09901132102099006,-0.04950566051049503,0.04950566051049503,-0.024752830255247514,3.7320302989678646
gdb 46474,O=C1CCC2(CN2)C1=O,-6.293993586426,-10.5944,-6.251617542918205,-2.51705320685,-8.9103,-2.53095703352847,3.776940379576,1.684127024103,3.720660509389735,46474,0.13475858163197021,0.06737929081598511,-0.06737929081598511,0.033689645407992554,3.5859019277577646
gdb 46475,O=C1CCC2(CO2)C1=O,-6.465425318352,-11.046,-6.480585288478811,-2.794609344254,-9.2917,-2.806552725741668,3.670815974098,1.754302840655,3.674032562737143,46475,0.3420679933106767,0.17103399665533836,-0.17103399665533836,0.08551699832766918,3.331964569426466
gdb 46476,O=C1CNC2(CC2)C1=O,-5.926639875156,-10.3579,-6.133130628250329,-2.43541904879,-8.7621,-2.6054856489146605,3.491220826366,1.595820473716,3.527644979335668,46476,0.1803400889099825,0.09017004445499124,-0.09017004445499124,0.04508502222749562,3.3473048904256855
gdb 46477,O=C1COC2(CC2)C1=O,-6.440935070934,-11.0492,-6.579484790673534,-2.691206077378,-9.1642,-2.802620792013734,3.752450132158,1.885076620445,3.7768639986598,46477,0.3859850014972643,0.19299250074863214,-0.19299250074863214,0.09649625037431607,3.3908789971625355
gdb 47268,N=C1NCCC(=O)C1=O,-6.74842373296,-10.6151,-6.521444146217292,-2.9932524622,-8.819,-2.350388465071379,3.757892409362,1.796082579258,4.171055681145914,47268,-0.04597952807627731,-0.022989764038138655,0.022989764038138655,-0.011494882019069326,4.217035209222191
gdb 47272,O=C1CCCC(=O)C1=O,-6.57154972383,-11.0809,-6.418156341698867,-3.1728476099319995,-8.9523,-2.350383433410979,3.4014232525,2.128657043216,4.067772908287888,47272,0.40125706953803086,0.20062853476901543,-0.20062853476901543,0.10031426738450772,3.6665158387498575
gdb 47273,O=C1CCNC(=O)C1=O,-6.691279822318,-10.9543,-6.481043770810984,-3.017742709618,-9.0609,-2.530848851401359,3.6735371127,1.893426644605,3.9501949194096246,47273,-0.2733491731058838,-0.1366745865529419,0.1366745865529419,-0.06833729327647095,4.2235440925155086
gdb 47274,O=C1CCOC(=O)C1=O,-7.104892889822,-11.4637,-6.8994561894918425,-3.472172856152,-9.609,-2.9414668193108153,3.63272003367,1.854709743148,3.957989370181027,47274,-0.10817277595161445,-0.054086387975807226,0.054086387975807226,-0.027043193987903617,4.066162146132641
gdb 47275,O=C1CNCC(=O)C1=O,-6.688558683716,-10.9183,-6.444305192565961,-3.268087461002,-9.1538,-2.707278970214782,3.420471222714,1.764538389944,3.7370262223511794,47275,-0.4547013749388854,-0.2273506874694427,0.2273506874694427,-0.11367534373472135,4.191727597290065
gdb 47276,O=C1COCC(=O)C1=O,-6.887201801661999,-11.4456,-6.735169207574481,-3.567412707222,-9.603,-3.048112268083088,3.31978909444,1.842548353997,3.6870569394913932,47276,-0.24743714621746074,-0.12371857310873037,0.12371857310873037,-0.061859286554365185,3.934494085708854
gdb 47284,O=C1CNCC(=O)C=C1,-6.239570814386,-10.3101,-6.2979575627583895,-2.699369493184,-8.7399,-2.4020998640464644,3.542922459804,1.570186079045,3.895857698711925,47284,0.04097567321929663,0.020487836609648313,-0.020487836609648313,0.010243918304824157,3.8548820254926284
gdb 48053,O=CC(=O)C(=O)C1CC1,-6.661347297696,-11.1161,-6.491709970918767,-3.044954095638,-8.7842,-2.0693242647008003,3.613672063456,2.331930395038,4.422385706217966,48053,0.26524986974396786,0.13262493487198393,-0.13262493487198393,0.06631246743599196,4.157135836473998
gdb 48054,O=CC(=O)C(=O)C1CN1,-6.92529774209,-11.0154,-6.529807173326288,-3.300741124226,-8.9451,-2.2736315581671023,3.624556617864,2.07027005705,4.2561756151591865,48054,-0.5463520623293898,-0.2731760311646949,0.2731760311646949,-0.13658801558234746,4.802527677488577
gdb 48055,O=CC(=O)C(=O)C1CO1,-6.903528633273999,-11.4998,-6.801789270484126,-3.385096420888,-10.0039,-3.0793963776342053,3.518432212386,1.495895326271,3.722392892849921,48055,-0.3361408814863058,-0.1680704407431529,0.1680704407431529,-0.08403522037157644,4.058533774336227
gdb 48057,O=CC(=O)C(=O)CC#C,-6.87087497005,-11.2352,-6.669948198792562,-3.314346817236,-8.9336,-2.2412742603585953,3.5565281528140003,2.301627087897,4.428673938433967,48057,-0.1346765295774824,-0.0673382647887412,0.0673382647887412,-0.0336691323943706,4.563350468011449
gdb 48072,O=CC(=O)C12CN(C1)C2,-6.277666754814,-10.4697,-6.17256558138277,-2.859916670702,-9.5722,-2.893947866829922,3.420471222714,0.89751265033,3.278617714552848,48072,0.04494473712514799,0.022472368562573994,-0.022472368562573994,0.011236184281286997,3.2336729774277
gdb 48080,O=CC(=O)C1=CCOC1,-6.76202942597,-10.9511,-6.8410035779607545,-2.987810184996,-9.4608,-2.907715500398633,3.771498102372,1.490225968423,3.9332880775621217,48080,0.21064382472666282,0.10532191236333141,-0.10532191236333141,0.052660956181665705,3.722644252835459
gdb 48081,O=CC(=O)C1=CNCC1,-5.681737400976,-10.1405,-5.514500831694018,-2.032690535694,-8.4582,-2.004284422922209,3.649046865282,1.682318448942,3.5102164087718086,48081,0.18464681858609375,0.09232340929304687,-0.09232340929304687,0.04616170464652344,3.3255695901857147
gdb 48082,O=CC(=O)C1=NCCN1,-6.582434278238,-10.3828,-5.964529231457097,-2.949714244568,-9.6304,-3.2112621367630516,3.63272003367,0.752438263901,2.753267094694045,48082,-0.23620618817556843,-0.11810309408778422,0.11810309408778422,-0.05905154704389211,2.989473282869614
gdb 48132,O=CC(=O)C1OCC=C1,-6.391954576098,-10.6719,-6.367065452359576,-2.704811770388,-9.3217,-2.5893674210629976,3.68714280571,1.350158130386,3.777698031296578,48132,0.1662995701634671,0.08314978508173355,-0.08314978508173355,0.04157489254086678,3.611398461133111
gdb 48158,O=CC(=O)CN1CCC1,-5.997389478808,-9.8861,-5.929875479153535,-2.337458059118,-9.1228,-2.618276063034239,3.65993141969,0.763227601745,3.3115994161192956,48158,0.25198485402612136,0.12599242701306068,-0.12599242701306068,0.06299621350653034,3.0596145620931745
gdb 48180,O=CC(=O)CNCC#C,-6.370185467282,-10.1754,-6.444114575268661,-2.82998414608,-9.258,-2.861574434241982,3.540201321202,0.917445793023,3.582540141026679,48180,-0.2316356143967775,-0.11581780719838874,0.11581780719838874,-0.05790890359919437,3.8141757554234568
gdb 48181,O=CC(=O)CNCC#N,-6.849105861234,-10.6055,-7.039030273008575,-3.1293093923,-9.4665,-3.12629802815588,3.719796468934,1.138958111406,3.912732244852695,48181,-0.25434371913955905,-0.12717185956977953,0.12717185956977953,-0.06358592978488976,4.1670759639922546
gdb 49106,O=CC1=C(NCC1)C=O,-6.05453338945,-10.322,-5.809263501228847,-2.50344751384,-8.7924,-2.514549538804663,3.55108587561,1.529553644121,3.2947139624241846,49106,0.23851170072279584,0.11925585036139792,-0.11925585036139792,0.05962792518069896,3.056202261701389
gdb 49109,O=CC1=C2CC3C2N3C1,-6.321204972446,-10.4367,-6.197757159340222,-2.549706870074,-8.7872,-2.731518212286836,3.771498102372,1.649433982671,3.466238947053386,49109,0.44065493859232796,0.22032746929616398,-0.22032746929616398,0.11016373464808199,3.025584008461058
gdb 49118,N=C1NC(C=O)=CC1=O,-6.811009920806001,-10.9618,-6.796004950095286,-3.363327312072,-9.5742,-3.347714573856434,3.444961470132,1.387541000877,3.448290376238852,49118,-0.16549023917500674,-0.08274511958750337,0.08274511958750337,-0.041372559793751686,3.6137806154138588
gdb 49119,O=CC1=CC(=O)C(=O)C1,-6.759308287368,-11.2272,-6.808045136553295,-3.542922459804,-10.0002,-3.6122067695875644,3.219106966166,1.226980276791,3.1958383669657304,49119,0.08736000668078996,0.04368000334039498,-0.04368000334039498,0.02184000167019749,3.1084783602849404
gdb 49120,O=CC1=CC(=O)C(=O)N1,-7.009653038752,-11.3416,-7.060004568335248,-3.640883449476,-10.0367,-3.7289511363531105,3.368769589276,1.30485424374,3.331053431982138,49120,-0.43985374664078736,-0.21992687332039368,0.21992687332039368,-0.10996343666019684,3.770907178622925
gdb 49129,O=CC1=CC(=O)CC1=O,-6.906249771876,-11.5778,-7.063255082194847,-3.41502894551,-10.0335,-3.5682940439941238,3.491220826366,1.544269396342,3.4949610382007235,49129,0.046434112423745136,0.023217056211872568,-0.023217056211872568,0.011608528105936284,3.4485269257769784
gdb 49134,O=CC1=CC(=O)CNC1,-6.201474873958,-10.2293,-6.189851527123879,-2.783724789846,-9.1069,-2.778514446318926,3.4177500841119994,1.122408094573,3.4113370808049526,49134,0.04390577405125301,0.021952887025626505,-0.021952887025626505,0.010976443512813253,3.3674313067536996
gdb 49206,O=CC1=CCC(=O)C1=O,-6.579713139636,-11.2076,-6.724840373567119,-2.960598798976,-9.7174,-3.1349572373671464,3.61911434066,1.490265501186,3.5898831361999726,49206,0.046434112423745136,0.023217056211872568,-0.023217056211872568,0.011608528105936284,3.5434490237762275
gdb 49207,O=CC1=CNC(=O)C1=O,-6.767471703174,-11.2858,-6.854869592171401,-3.121145976494,-9.8125,-3.2911074785685566,3.64632572668,1.47326604903,3.563762113602844,49207,-0.4805185997800868,-0.2402592998900434,0.2402592998900434,-0.1201296499450217,4.044280713382931
gdb 49699,O=C[C-]1C2C[NH2+]C12C=O,-6.549780615014,-10.4521,-6.90854688948432,-3.023184986822,-8.9352,-2.563397934625406,3.526595628192,1.51690640177,4.345148954858914,49699,-0.6281346008080084,-0.3140673004040042,0.3140673004040042,-0.1570336502020021,4.973283555666923
gdb 50450,[NH2+]=C1NC[C-](C=O)C1=O,-5.186490175412,-9.8289,-5.187583295665459,-1.395944102826,-7.7789,-1.5653391186958474,3.790546072586,2.049977324524,3.6222441769696117,50450,-1.2091339944762225,-0.6045669972381112,0.6045669972381112,-0.3022834986190556,4.831378171445834
gdb 50806,N=CNC(=N)C(=O)C#N,-7.213738433902,-10.6592,-7.301823254978337,-3.597345231844,-9.5552,-3.1022570758512846,3.616393202058,1.104045499837,4.199566179127052,50806,-0.2453392583360983,-0.12266962916804915,0.12266962916804915,-0.06133481458402457,4.4449054374631505
gdb 50811,N=C(NC=O)C(=O)C=O,-6.903528633273999,-11.3482,-7.3642308094349325,-3.744286716352,-10.1904,-3.730946145464092,3.159241916922,1.15779413975,3.6332846639708403,50811,-0.656567766629397,-0.3282838833146985,0.3282838833146985,-0.16414194165734924,4.289852430600237
gdb 50813,N=CNC(=N)C(=O)C=O,-6.647741604686,-10.4571,-6.627063804229601,-3.499384242172,-9.3655,-2.7768759341279914,3.145636223912,1.091558164258,3.8501878701016095,50813,-0.43842815684294034,-0.21921407842147017,0.21921407842147017,-0.1096070392107351,4.28861602694455
gdb 50814,N=CNC(=O)C(=O)C=O,-6.791961950592,-11.0776,-6.99281120926264,-3.504826519376,-10.1977,-3.672282520694036,3.287135431216,0.879946411541,3.320528688568604,50814,-0.6817089651529686,-0.3408544825764843,0.3408544825764843,-0.17042724128824216,4.002237653721572
gdb 50815,N=COC(=O)C(=O)C=O,-7.230065265514,-11.4494,-7.304444065714908,-3.711633053128,-10.2423,-3.332949683591459,3.518432212386,1.207058375727,3.971494382123449,50815,-0.48223980325083404,-0.24111990162541702,0.24111990162541702,-0.12055995081270851,4.453734185374283
gdb 50816,O=CNC(=O)C(=O)C=O,-7.085844919608,-11.6454,-7.2406592062320705,-3.793267211188,-10.4692,-3.979637025493148,3.29257770842,1.176178019615,3.2610221807389226,50816,-0.8505083552124193,-0.42525417760620965,0.42525417760620965,-0.21262708880310482,4.111530535951342
gdb 52386,O=CCNCC(=O)C=O,-6.609645664258,-10.5257,-6.777706073555667,-2.95243538317,-9.3978,-3.0012797058213008,3.657210281088,1.127968966607,3.776426367734366,52386,-0.38863665347167275,-0.19431832673583638,0.19431832673583638,-0.09715916336791819,4.165063021206039
gdb 52387,O=CCOCC(=O)C=O,-6.70760665393,-11.477,-7.116487825237053,-3.077607758862,-9.6176,-2.963507127575906,3.629998895068,1.85937997941,4.152980697661147,52387,-0.17954294577872135,-0.08977147288936067,0.08977147288936067,-0.04488573644468033,4.332523643439869
gdb 52510,CC#CC(=O)C(=O)C=O,-6.737539178552,-11.0855,-6.527889060851782,-3.464009440346,-8.9019,-2.3662253578305337,3.270808599604,2.183568856394,4.161663703021249,52510,-0.1625564455422816,-0.0812782227711408,0.0812782227711408,-0.0406391113855704,4.324220148563531
gdb 53779,CC(=O)C(=O)C(=O)C#C,-6.794683089194,-11.1146,-6.5795191169671075,-3.025906125424,-9.1155,-2.7752765644183435,3.76877696377,1.999107757212,3.804242552548764,53779,-0.13701840181689237,-0.06850920090844619,0.06850920090844619,-0.03425460045422309,3.9412609543656565
gdb 53780,CC(=O)C(=O)C(=O)C#N,-7.439592937867999,-11.614,-7.192442208761472,-3.85041112183,-9.9807,-3.5681414285227557,3.589181816038,1.633375704253,3.624300780238716,53780,-0.14348479589516167,-0.07174239794758083,0.07174239794758083,-0.035871198973790416,3.767785576133878
gdb 53785,CC(=O)C(=O)C(=O)C=O,-6.74842373296,-11.355,-6.5954699326211035,-3.25176062939,-9.8208,-3.2682484713463396,3.49666310357,1.534157491843,3.327221461274764,53785,-0.30626029420922113,-0.15313014710461056,0.15313014710461056,-0.07656507355230528,3.633481755483985
gdb 53787,NC(=O)C(=O)C(=O)C=O,-6.819173336612,-11.2472,-6.481352622090923,-3.51026879658,-9.8755,-3.263975660323151,3.308904540032,1.371701318087,3.217376961767772,53787,-0.9627272331842143,-0.48136361659210714,0.48136361659210714,-0.24068180829605354,4.180104194951986
gdb 53892,[O-]C(=O)C(=O)CNC=[NH2+],-4.69396408845,-9.8275,-5.1679395564112145,-2.242218208048,-7.589,-1.5438811661401082,2.451745880402,2.238486641207,3.6240583902711063,53892,-1.919600337074337,-0.9598001685371685,0.9598001685371685,-0.47990008426858427,5.543658727345443
gdb 54449,[O-]C(=O)C12CN1C(=[NH2+])C2,-5.929361013758,-10.1507,-5.304835320051255,-2.187795436008,-8.0904,-2.0178002107464703,3.744286716352,2.060303869461,3.2870351093047843,54449,-1.3398691335933541,-0.6699345667966771,0.6699345667966771,-0.33496728339833853,4.626904242898139
gdb 54487,[O-]C(=O)C12CN1C=[NH+]C2,-5.34703735293,-9.9892,-5.283957008172141,-2.59868736491,-8.6428,-2.5794312608831373,2.74834998802,1.346466806159,2.704525747289004,54487,-1.5617189210262954,-0.7808594605131477,0.7808594605131477,-0.39042973025657385,4.2662446683152995
gdb 54618,NC(=[NH2+])C1=CC(=O)[CH-]N1,-3.831363151616,-8.2163,-3.499236572960632,-1.570096973354,-7.1545,-1.2206892328409908,2.25854503966,1.061801453274,2.2785473401196414,54618,-1.1103370763122515,-0.5551685381561258,0.5551685381561258,-0.2775842690780629,3.388884416431893
gdb 54619,NC(=[NH2+])C1=CC(=O)N[CH-]1,-3.649046865282,-8.0705,-3.323935493812463,-1.240839202512,-6.9153,-0.9746517592134253,2.410928801372,1.155197771363,2.349283734599038,54619,-1.1103370763122515,-0.5551685381561258,0.5551685381561258,-0.2775842690780629,3.4596208109112894
gdb 54624,[O-]C(=O)C1=CC(=[NH2+])NC1,-4.889886067794,-9.477,-4.708921511837037,-2.029969397092,-8.0901,-2.0017352963351938,2.859916670702,1.386918615701,2.707186215501843,54624,-1.4976657146907757,-0.7488328573453878,0.7488328573453878,-0.37441642867269387,4.204851930192619
gdb 54657,[O-]C(=O)C1=CNC(=[NH2+])C1,-4.484436416096,-9.2278,-4.3162855452631455,-1.915681575808,-7.7046,-1.9740865959969789,2.568754840288,1.523142089886,2.342198949266167,54657,-1.320680231659925,-0.6603401158299625,0.6603401158299625,-0.3301700579149813,3.662879180926092
gdb 55400,[O-]C(=O)C1CNC=[NH+]C1,-4.508926663513999,-9.1857,-4.495739639985665,-1.61907746819,-7.5704,-1.7049851051647509,2.889849195324,1.615345474461,2.790754534820914,55400,-1.4783283584170523,-0.7391641792085262,0.7391641792085262,-0.3695820896042631,4.269082893237966
gdb 55499,CC(=[NH2+])NC(=N)C([O-])=O,-5.741602450219999,-10.2402,-6.682898113043221,-1.948335239032,-7.6185,-1.304380086911135,3.793267211188,2.621734242798,5.3785180261320855,55499,-1.5180590378200673,-0.7590295189100337,0.7590295189100337,-0.37951475945501684,6.896577063952153
gdb 55611,CC(=[NH2+])N[C-](C#N)C#N,-5.028664136495999,-9.1574,-4.979061405776823,-1.327915637776,-6.7217,-0.9600300571631063,3.70074849872,2.435737892109,4.0190313486137175,55611,-0.6098731877250796,-0.3049365938625398,0.3049365938625398,-0.1524682969312699,4.628904536338797
gdb 55619,NC(=[NH2+])C[C-](C#N)C#N,-5.07492349273,-9.3048,-5.166523139474542,-1.360569301,-6.7832,-0.8169497237476384,3.71435419173,2.521618027072,4.349573415726903,55619,-0.7156044419386937,-0.35780222096934683,0.35780222096934683,-0.17890111048467341,5.065177857665597
gdb 57181,NC(=[NH2+])[C-](O)C(=O)C=O,-4.987847057465999,-9.6917,-4.814779276281049,-2.005479149674,-8.3041,-1.8739875397967434,2.982367907792,1.387595420263,2.940791736484306,57181,-1.551056385322737,-0.7755281926613685,0.7755281926613685,-0.38776409633068426,4.491848121807043
gdb 57736,CC(N)=[NH+][C-](C#N)C#N,-5.028664136495999,-9.1575,-4.979053273759098,-1.327915637776,-6.7218,-0.9599681969546787,3.70074849872,2.435706945531,4.019085076804419,57736,-0.7684236771528263,-0.38421183857641317,0.38421183857641317,-0.19210591928820658,4.787508753957246
gdb 57835,CN(C)C(=N)C(=O)C#N,-6.794683089194,-10.6843,-6.758740512183642,-3.093934590474,-9.0748,-2.644424228714719,3.70074849872,1.609516251196,4.114316283468923,57835,0.15637307909048462,0.07818653954524231,-0.07818653954524231,0.039093269772621154,3.957943204378438
gdb 57838,CC(C)C(=O)C(=O)C=O,-6.664068436298,-11.1121,-6.499913644463278,-3.02046384822,-9.0667,-2.385844569233181,3.643604588078,2.04540458476,4.114069075230097,57838,0.3920860877077228,0.1960430438538614,-0.1960430438538614,0.0980215219269307,3.7219829875223738
gdb 57839,CC(O)C(=O)C(=O)C=O,-7.080402642404,-11.2763,-6.593597196030279,-3.395980975296,-9.4688,-2.7610663972387153,3.684421667108,1.807461275341,3.8325307987915638,57839,-0.30149051687008743,-0.15074525843504372,0.15074525843504372,-0.07537262921752186,4.134021315661651
gdb 57840,CN(C)C(=N)C(=O)C=O,-6.250455368793999,-10.5342,-6.402925001256194,-2.8925703339260003,-8.2489,-1.4742262738458238,3.357885034868,2.285299703621,4.92869872741037,57840,-0.037767519287457516,-0.018883759643728758,0.018883759643728758,-0.009441879821864379,4.966466246697827
gdb 58180,CC(N(C)C)C(=O)C=O,-5.9865049244,-9.7943,-5.944620855688707,-2.595966226308,-9.1013,-2.4985100501176034,3.390538698092,0.693060636887,3.4461108055711036,58180,0.37945247658836123,0.18972623829418062,-0.18972623829418062,0.09486311914709031,3.0666583289827423
gdb 60523,OC(C1CN1)C(=O)C=O,-6.797404227795999,-11.0165,-6.672537122214371,-3.148357362514,-9.5203,-2.694051864934035,3.651768003884,1.49617698676,3.978485257280336,60523,-0.5241569640525878,-0.2620784820262939,0.2620784820262939,-0.13103924101314696,4.502642221332924
gdb 60718,CN(C=[NH2+])C(=N)C([O-])=O,-5.412344679377999,-10.6226,-6.694330848341713,-2.029969397092,-7.7281,-0.9852017340071061,3.382375282286,2.8945280179,5.7091291143346075,60718,-1.517046332347849,-0.7585231661739245,0.7585231661739245,-0.37926158308696223,7.226175446682456
gdb 60780,CN(C=[NH2+])[C-](C#N)C#N,-4.990568196068,-9.21,-4.85462663006317,-1.33335791498,-6.9339,-1.2427611091459836,3.654489142486,2.276113274094,3.6118655209171866,60780,-0.6232153365902094,-0.3116076682951047,0.3116076682951047,-0.15580383414755236,4.235080857507396
gdb 61386,CN(CC(=O)C=O)C=O,-6.73481803995,-10.9951,-6.719024191378114,-3.083050036066,-9.409,-2.776773423670036,3.654489142486,1.58617428514,3.9422507677080785,61386,-0.2010875588049558,-0.1005437794024779,0.1005437794024779,-0.05027188970123895,4.143338326513034
gdb 61435,NC(=[NH2+])CC(O)C([O-])=O,-4.903491760804,-9.83,-5.433839523170507,-1.507510785508,-7.3304,-1.2343858646106893,3.395980975296,2.499548586951,4.1994536585598174,61435,-1.8153846014846466,-0.9076923007423233,0.9076923007423233,-0.45384615037116166,6.014838260044464
gdb 61440,NC(CC([O-])=O)C(N)=[NH2+],-4.713012058664,-10.566,-6.062214500490582,-1.308867667562,-5.9302,0.16241542295252484,3.404144391102,4.635816602785,6.224629923443107,61440,-1.8328287772137462,-0.9164143886068731,0.9164143886068731,-0.45820719430343654,8.057458700656854
gdb 61757,OC(CC=O)C(=O)C=O,-6.933461157896001,-11.3625,-6.956419040066303,-3.287135431216,-9.5591,-2.779189641789595,3.64632572668,1.803456972155,4.177229398276708,61757,-0.2582825175739493,-0.12914125878697466,0.12914125878697466,-0.06457062939348733,4.4355119158506575
gdb 63198,CC1(C)C=CC(=O)C1=O,-6.255897645998,-10.7163,-6.311735071620858,-2.506168652442,-9.162,-2.5869586488317773,3.747007854954,1.554344520457,3.724776422789081,63198,0.7974627851674303,0.39873139258371515,-0.39873139258371515,0.19936569629185757,2.9273136376216504
gdb 63199,CC1(O)C=CC(=O)C1=O,-6.459983041148,-10.9473,-6.393851906598694,-2.691206077378,-9.3908,-2.6453819749910203,3.76877696377,1.556498866632,3.7484699316076733,63199,0.1107207632882656,0.0553603816441328,-0.0553603816441328,0.0276801908220664,3.6377491683194076
gdb 64068,CC1(C)OCC(=O)C1=O,-6.359300912874,-10.9959,-6.509472398756303,-2.715696324796,-9.2938,-2.874888083766182,3.643604588078,1.70207328271,3.6345843149901214,64068,0.514467371116778,0.257233685558389,-0.257233685558389,0.1286168427791945,3.1201169438733434
gdb 66492,CC12C3C1C1=CC2C3C1,-5.11574057176,-8.8023,-4.91390537024103,-1.912960437206,-7.9967,-2.073114725487903,3.202780134554,0.805642123343,2.8407906447531266,66492,1.515870285345859,0.7579351426729295,-0.7579351426729295,0.37896757133646475,1.3249203594072676
gdb 66493,CC12C3C1C1=CC2N3C1,-5.240912947451999,-8.9902,-5.1068863568420575,-2.372832860944,-8.3926,-2.5450668745394123,2.868080086508,0.597648772173,2.5618194823026452,66493,0.9007662739916383,0.45038313699581917,-0.45038313699581917,0.22519156849790958,1.661053208311007
gdb 66497,OC12C3C1C1=CC2C3C1,-5.21098042283,-9.0482,-5.000290726077685,-2.043575090102,-8.2692,-2.2018418821569674,3.167405332728,0.779036978569,2.7984488439207174,66497,0.8830093984903136,0.4415046992451568,-0.4415046992451568,0.2207523496225784,1.9154394454304038
