smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,voc_pcbm(V),jsc_pcbm(A.m-2),pce_pcbm(%),voc_pcdtbt(V),jsc_pcdtbt(A.m-2),pce_pcdtbt(%),sas1(%),pce_pcbm_sas(%),pce_pcdtbt_sas(%),PC1,PC2,PC3,Cluster,PCA1,PCA2,PCA3,tSNE1,tSNE2,UMAP1,UMAP2,Subcluster
gdb 66492,CC12C3C1C1=CC2C3C1,-5.11574057176,-8.8023,-4.91390537024103,-1.912960437206,-7.9967,-2.073114725487903,3.202780134554,0.805642123343,2.8407906447531266,66492,0.5157405717600001,5.357780499686887,0.19953534385679553,3.287039562794,0.0,0.0,8.541359351418736,-8.34182400756194,-8.541359351418736,-2.624375747007719,-0.06574542487334337,0.9821577268396975,1,0.5131564861185607,-0.5792683616266643,-0.5623909063403791,-30.020885,9.378341,13.629714,-8.507297,
gdb 66493,CC12C3C1C1=CC2N3C1,-5.240912947451999,-8.9902,-5.1068863568420575,-2.372832860944,-8.3926,-2.5450668745394123,2.868080086508,0.597648772173,2.5618194823026452,66493,0.6409129474519994,12.789568692479167,0.5919139332580485,2.8271671390560003,0.0,0.0,8.327299551918765,-7.735385618660716,-8.327299551918765,-1.8657830079262214,0.8083605237591998,1.1453518284454134,1,0.856341558836826,0.3134129013916478,-0.6279031319677887,-31.718746,10.52892,13.130679,-8.165363,
gdb 66497,OC12C3C1C1=CC2C3C1,-5.21098042283,-9.0482,-5.000290726077685,-2.043575090102,-8.2692,-2.2018418821569674,3.167405332728,0.779036978569,2.7984488439207174,66497,0.6109804228299998,5.900538290217735,0.2603289980148506,3.1564249098980004,0.0,0.0,8.446977949830368,-8.186648951815517,-8.446977949830368,-2.373909012954614,0.02705109321721627,1.0052498803482077,1,0.4768759950027355,-0.3985675374533439,-0.53195877357247,-30.685965,9.364718,13.510518,-8.37501,
gdb 66498,OC12C3C1C1=CC2N3C1,-5.327989382716,-9.2303,-5.187967238474086,-2.53065889986,-8.6685,-2.693125901188885,2.794609344254,0.561805943743,2.494841337285201,66498,0.727989382716,15.283621517632252,0.803442755027366,2.66934110014,0.0,0.0,8.19014682273403,-7.386704067706665,-8.19014682273403,-1.4036439047807825,1.2189054842597828,1.2631496913670184,3,0.9648010334724517,0.7911515452539999,-0.6984119828155931,-32.39363,10.67368,13.148333,-8.151399,
gdb 66499,OC12C3C1C1=NC2C3O1,-5.679016262374,-10.0423,-5.649957962763695,-1.929287268818,-9.4641,-3.1850830202898557,3.747007854954,0.578160068405,2.4648749424738394,66499,1.0790162623739998,1.060731214543386,0.08264887730398501,3.270712731182,0.0,0.0,7.913432105147927,-7.830783227843942,-7.913432105147927,-1.5559824810569265,-0.5442892041670778,0.6851070759045214,1,-0.1894610834925818,-0.48033413319846285,-0.12929359615822614,-33.284195,7.2637672,12.99067,-8.764823,
gdb 66500,CC12C3C1C1=CC3C2C1,-5.121182848964,-8.8107,-4.919831396467376,-1.893912466992,-7.9948,-2.0504413140154565,3.227270381972,0.815882992389,2.869390082451919,66500,0.5211828489639998,5.0084106052512505,0.1884923205795632,3.306087533008,0.0,0.0,8.541359351418736,-8.352867030839173,-8.541359351418736,-2.6309937681551085,-0.09801930305937669,0.9800070716349015,1,0.4902327220337844,-0.6001090726246704,-0.5580512186365787,-29.947935,9.130076,13.608238,-8.570589,
gdb 66501,CC12C3C1C1=CC3N2C1,-5.25179750186,-8.9586,-5.1122265674089915,-2.35378489073,-8.3443,-2.50904519115217,2.89801261113,0.614292613329,2.6031813762568214,66501,0.6517975018599997,11.87842998713413,0.5590817977660449,2.84621510927,0.0,0.0,8.38054277535684,-7.821460977590795,-8.38054277535684,-1.9580271168142651,0.7142548804976467,1.1748671490329183,1,0.7977874828913483,0.24939851835855276,-0.6149667602686522,-31.563972,10.266219,13.113705,-8.154267,
gdb 66504,CC12C3N1C1C=C3CC21,-5.49669997604,-9.1704,-5.269671203676772,-2.266708455466,-8.3267,-2.437091818203428,3.232712659176,0.843628192425,2.8325793854733443,66504,0.8966999760400005,4.933576382617476,0.3194571653636797,2.933291544534,0.0,0.0,8.47209388970073,-8.15263672433705,-8.47209388970073,-2.1409035236057687,-0.013039956089555806,1.2321106931998056,1,0.21602159832810702,-0.11431115504618174,-0.39719992129594744,-31.361864,9.144928,13.264458,-8.511665,
gdb 66505,OC12C3C1C1=CC3C2C1,-5.216422700034,-9.0457,-4.970447643828892,-2.021805981286,-8.2394,-2.1249200800624113,3.194616718748,0.80624011048,2.8455275637664803,66505,0.6164227000340003,5.478945850742004,0.24388172087437554,3.178194018714,0.0,0.0,8.446977949830368,-8.203096228955992,-8.446977949830368,-2.386329154592761,-0.016466544342680866,0.9984597412366956,1,0.4489262226276801,-0.4302706188342985,-0.5243121569617991,-30.64167,9.021647,13.466545,-8.414219,
gdb 66506,OC12C3C1C1=NC3C2O1,-5.630035767538,-9.7549,-5.587907006841709,-1.912960437206,-7.7073,-1.6401724004316733,3.717075330332,2.047565539613,3.9477346064100356,66506,1.0300357675379999,1.1672235487294504,0.08681803773189307,3.287039562794,0.0,0.0,7.913432105147927,-7.826614067416034,-7.913432105147927,-1.5839904639019737,-0.5173046080030128,0.6683014488996126,1,-0.14131525615372564,-0.5029816430789155,-0.16959081443318455,-30.245642,5.2273293,13.45285,-9.039985,
gdb 66596,CC12C3C1C1C=C2CC31,-5.161999927994,-8.8347,-4.985027450047789,-1.915681575808,-8.0074,-2.083988853338684,3.246318352186,0.827304850936,2.901038596709105,66596,0.5619999279939998,4.750819011320506,0.19280059275474168,3.2843184241920005,0.0,0.0,8.527173377734888,-8.334372784980147,-8.527173377734888,-2.5789037754020026,-0.11317939356414851,0.9967434741648914,1,0.4465893431687316,-0.568503650591581,-0.538429676886384,-30.148817,8.764567,13.578954,-8.477627,
gdb 66598,CC12C3C1N1CC2=CC31,-5.254518640462,-9.0129,-5.147997725540655,-2.359227167934,-8.3991,-2.5504990906564897,2.895291472528,0.613755930454,2.5974986348841655,66598,0.654518640462,11.958885518995869,0.5652184727238581,2.8407728320660004,0.0,0.0,8.30890792064268,-7.743689447918822,-8.30890792064268,-1.8580989710304388,0.7323121274062434,1.125715005406398,1,0.8010852046395679,0.26347027470792733,-0.6165821976680105,-31.804005,10.247385,13.137881,-8.170327,
gdb 66599,CC12C3C4C=C1CC4N23,-5.472209728622,-9.4789,-5.241267019607256,-2.146978356978,-7.1957,-1.2816262350463312,3.325231371644,2.283183517248,3.959640784560925,66599,0.8722097286220005,3.8047769177154045,0.2396369281608169,3.0530216430220003,0.0,0.0,8.421461753151181,-8.181824824990365,-8.421461753151181,-2.177410816280663,-0.16876834591298545,1.1164099322564316,1,0.16047302568755623,-0.2911937862600041,-0.3701783011364209,-30.198303,5.942197,13.546876,-9.003367,
gdb 66600,CC12C3C4CC1=CC4N23,-5.53751705507,-9.1812,-5.327815625882202,-2.2857564256800003,-8.3289,-2.4639985139313842,3.25176062939,0.852324431248,2.863817111950818,66600,0.9375170550700005,4.679418193038152,0.31679232799696966,2.91424357432,0.0,0.0,8.438941687055403,-8.122149359058433,-8.438941687055403,-2.0728644495082995,-0.03747226213568944,1.2256662636784001,1,0.16970335248223836,-0.09569089701282207,-0.37005456346548016,-31.489082,9.068281,13.2827,-8.534863,
gdb 66601,OC12C3C1C1C=C2CC31,-5.352479630134,-9.5998,-5.187376243018936,-2.046296228704,-7.319,-1.2528527370681615,3.30618340143,2.280816305097,3.9345235059507746,66601,0.752479630134,4.016240463505372,0.2182318199108235,3.153703771296,0.0,0.0,8.42900985716795,-8.210778037257127,-8.42900985716795,-2.2925438295635883,-0.15537495263372963,1.0444130595047907,1,0.2635026546560547,-0.4060794026010438,-0.4367619169290075,-30.078459,5.9402127,13.523349,-9.059572,
gdb 66602,OC12C3C1C1N=C2NC31,-5.205538145626,-9.2692,-5.220478667547199,-2.10888241655,-7.4854,-1.5741992988893339,3.096655729076,1.783862829607,3.646279368657865,66602,0.6055381456260001,7.133600278778732,0.31192766647852677,3.09111758345,0.0,0.0,8.229536928695367,-7.917609262216841,-8.229536928695367,-2.048708818899405,0.17535862383960793,0.8648675452966099,1,0.5509917025931892,-0.2925667596514263,-0.5495969323488455,-30.227345,6.6644964,13.558681,-8.983302,
gdb 70164,CC12CN1CC(=O)C2=O,-6.293993586426,-10.6681,-6.300320939807104,-2.522495484054,-9.0249,-2.6295736938741867,3.771498102372,1.643121069061,3.6707472459329176,70164,1.6939935864259998,0.9803092538672686,0.1199163726748536,2.677504515946,0.0,0.0,7.260666662356622,-7.140750289681768,-7.260666662356622,-0.2744065371287298,-0.6374204761929321,0.4655961760653563,0,-0.7082885696684946,-0.015231848880696248,0.32381513671666406,30.561125,-3.570436,8.25899,14.977636,1.0
gdb 71536,NC12CC3C1NC23C#N,-3.749728993556,-10.0847,-6.2568307246402055,-1.793230338718,-6.3025,0.20613453925195024,1.956498654838,3.78219679035,6.462965263892156,71536,0.0,84.08938941952283,0.0,3.4067696612820004,0.0,0.0,8.304500916470449,-8.304500916470449,-8.304500916470449,-3.54937389063859,2.72721448141632,-1.6752955158884366,4,3.9824803937563766,-0.44455515076694446,1.887962869145056,-9.7935,-4.610544,7.165732,0.23480256,
gdb 72317,NC12CN=C3OC1C23O,-5.020500720689999,-10.2085,-5.678929218635554,-1.820441724738,-7.9931,-1.6259746088885543,3.1973378573499995,2.215433955598,4.052954609747,72317,0.4205007206899996,5.438290447518556,0.16513257845416054,3.379558275262,0.0,0.0,7.9627096748438175,-7.797577096389657,-7.9627096748438175,-1.9886575356848992,-0.034799480128051986,0.4531062163207749,1,0.584650770570153,-0.7040384278406924,-0.5998514078117609,-29.533812,5.565226,13.434533,-9.137872,
gdb 72319,OC12CN=C3NC1C23O,-4.955193394242,-10.0588,-5.410158812825632,-1.417713211642,-7.7872,-1.3442741686186443,3.5374801826,2.271578303151,4.065884644206987,72319,0.3551933942420005,2.0391454171186294,0.05230180740052426,3.7822867883580003,0.0,0.0,5.424373462909411,-5.372071655508887,-5.424373462909411,1.1070167697063968,-0.09586016866859931,-1.5876794530987086,1,0.4614916564198423,-0.9930884134797934,-0.6471689254469412,-19.080086,-10.809611,6.6292715,1.1918089,
gdb 73783,NC1=C(N)C(=O)NC1=O,-5.51030566905,-9.6328,-5.292567283130474,-1.7469709824839998,-8.2438,-1.689286158666204,3.763334686566,1.388924919539,3.60328112446427,73783,0.9103056690500002,1.0064726338919132,0.06615959490600545,3.453029017516,0.0,0.0,6.28084849778005,-6.214688902874045,-6.28084849778005,0.400852367249042,-0.3731834567739001,-0.6643612532918902,1,-0.05266259185208593,-0.6204428854294015,-0.2495140662036184,-21.234098,-12.2091255,4.363651,-1.3227742,
gdb 74200,CC1=CC(=[NH2+])O[CH-]C1=O,-4.748386860489999,-9.5366,-4.604535053571255,-1.589144943568,-7.5461,-1.4743422282149115,3.159241916922,1.990451601579,3.130192825356344,74200,0.14838686048999944,6.0324859178282955,0.06463911209784767,3.6108550564320003,0.0,0.0,7.556276936886794,-7.491637824788946,-7.556276936886794,-1.7713598200046075,-0.045344535968763,-0.10415417574933818,1,0.802394124366747,-1.0607482576384497,-0.6922691999805375,-17.594643,4.8882213,10.770176,0.97314614,
gdb 74202,CC1=CC(=O)[CH-]OC1=[NH2+],-4.772877107908,-9.5306,-4.534022826770736,-1.703432764852,-7.5679,-1.5341117969472562,3.069444343056,1.962732272724,2.9999110298234797,74202,0.17287710790800032,7.664996203497111,0.0956870249126946,3.4965672351480004,0.0,0.0,7.556276936886794,-7.4605899119740995,-7.556276936886794,-1.7321047047668647,0.05612734381456618,-0.0994017137043841,1,0.8581500756424801,-0.9695719727865425,-0.6504973298940763,-17.773285,5.018608,10.847439,1.0304613,
gdb 74242,NC1=[NH+][C-](C#N)C(=O)C1,-4.870838097579999,-9.4075,-4.742159548711726,-1.2979831131539998,-6.9678,-1.2283227778071568,3.572854984426,2.439708573527,3.513836770904569,74242,0.2708380975799994,1.8309325887147991,0.035808466972262226,3.902016886846,0.0,0.0,7.337982563714116,-7.302174096741854,-7.337982563714116,-1.4115011881404882,-0.26865350976409724,-0.15187071839203983,1,0.5194257256942204,-1.080478049699976,-0.7046197773984925,-17.759403,-3.2209322,6.076877,-2.7042844,
gdb 75170,NC1=[NH+]C[C-](C=O)C1=O,-5.186490175412,-9.8289,-5.187607296584286,-1.395944102826,-7.7787,-1.5651442801904958,3.790546072586,2.050127322562,3.62246301639379,75170,0.5864901754119998,0.9216712016711172,0.039033759180435015,3.804055897174,0.0,0.0,7.4724395637103616,-7.433405804529927,-7.4724395637103616,-1.3653347871610697,-0.4148448848665073,0.10261854844994502,1,0.21248771950697623,-0.880708736926658,-0.4844129890915203,-21.361965,-3.6560163,5.5865574,-2.5438418,
gdb 75416,NC1=NCCC(=O)C1=O,-6.555222892218,-10.4331,-6.43006123826106,-2.778282512642,-8.7682,-2.382715919542294,3.776940379576,1.664867649988,4.047345318718766,75416,1.9552228922179997,0.9632154049268533,0.1359951161534006,2.4217174873580003,0.0,0.0,6.359938524209322,-6.223943408055921,-6.359938524209322,1.0668644276946704,-0.621473026579106,-0.11098866648133318,0,-0.9279023506532001,0.18297945211032393,0.5165976191434636,25.563229,2.1572268,10.1079235,14.831288,1.0
gdb 80156,CC1C2N1CC(=O)C2=O,-6.28583017062,-10.6539,-6.2756126818183775,-2.560591424482,-9.0065,-2.6443590896387192,3.72795988474,1.647387664722,3.6312535921796583,80156,1.6858301706199998,1.127415450229061,0.1372465458780613,2.6394085755180003,0.0,0.0,7.514949883459239,-7.377703337581178,-7.514949883459239,-0.5854030596248316,-0.6239764127526469,0.6765574840680295,0,-0.6884589294161436,0.013438528138888043,0.30378623559562745,31.421267,-4.3876886,8.06772,15.040422,1.0
gdb 81904,CC1N2CC2C(=O)C1=O,-6.27222447761,-10.655,-6.274192723970094,-2.506168652442,-9.0529,-2.6157667402721967,3.766055825168,1.602072178557,3.658425983697897,81904,1.6722244776100001,0.9976811543354851,0.12047306626373355,2.693831347558,0.0,0.0,7.529623256240304,-7.40915018997657,-7.529623256240304,-0.6318534938212809,-0.6520957522165375,0.6657937721767806,0,-0.6885942004296052,-0.028037620870806666,0.3062725801084096,31.47066,-4.464288,8.033388,15.13877,1.0
gdb 84062,CC1C=C(C)C(=O)C1=O,-6.236849675784,-10.6853,-6.283908051843955,-2.457188157606,-9.0957,-2.525840024801462,3.78238265678,1.589569846324,3.7580680270424933,84062,1.6368496757839999,0.9463956186926956,0.11186265862353166,2.742811842394,0.0,0.0,7.180941885405319,-7.069079226781787,-7.180941885405319,-0.21918747261818272,-0.6253111335168506,0.3727358073749458,0,-0.6635611254996463,-0.06746373902805597,0.28519425590748987,30.009857,-3.839072,8.336307,14.898507,1.0
gdb 84063,CC1N=C(N)C(=O)C1=O,-6.223243982773999,-10.2773,-6.2172846271913444,-3.036790679832,-9.4684,-3.065682181268243,3.1837321643400003,0.808884125686,3.1516024459231016,84063,1.6232439827739993,5.644271637171035,0.6615997421924141,2.1632093201680003,0.0,0.0,6.791007083694169,-6.129407341501755,-6.791007083694169,0.882425033256185,0.45898457658757397,0.605556882496532,3,-0.24501312565211275,1.0004685245156,-0.15144194404741,13.004424,6.5797157,12.359821,10.259514,
gdb 84064,CN1C=C(C)C(=O)C1=N,-5.864053687309999,-10.2624,-5.8339249443799295,-2.092555584938,-8.5405,-2.145900758584905,3.771498102372,1.721861009714,3.6880241857950247,84064,1.2640536873099995,0.9803092538672686,0.08948129099372501,3.107444415062,0.0,0.0,7.067908340082314,-6.978427049088589,-7.067908340082314,-0.3455619688113854,-0.5246144629880429,0.11214452651036631,0,-0.3495511393741012,-0.3491723890200907,0.009798916957780764,33.522694,-9.645602,7.416622,14.259295,1.0
gdb 84959,CC1N(C)CC(=O)C1=O,-5.738881311618,-10.234,-6.3845709965770645,-2.522495484054,-8.8976,-2.7035777223445856,3.216385827564,1.336417454029,3.680993274232479,84959,1.138881311618,5.1611088454955745,0.42444859846563526,2.677504515946,0.0,0.0,7.375451949505191,-6.951003351039556,-7.375451949505191,-0.45844047961358,0.17645952521161498,0.5969611015672835,1,0.058324289936773493,0.24027056995696655,-0.3059752957694354,29.96336,-7.178006,8.050444,14.246436,
gdb 84968,OC1CC(=O)C(=O)C1O,-6.544338337809999,-11.1987,-6.547212703585301,-2.759234542428,-9.3446,-2.7018635522957735,3.78238265678,1.854088256596,3.8453491512895277,84968,1.9443383378099994,0.9463956186926956,0.13287649986973288,2.440765457572,0.0,0.0,7.351214107667316,-7.218337607797583,-7.351214107667316,-0.2106124692353534,-0.7100154126295833,0.6497363953966587,0,-0.9204299807315731,0.16996094072447188,0.5105754699980468,31.317926,-2.5748482,8.465243,15.247805,1.0
gdb 85355,C[C-]1OC(=[NH2+])C=CC1=O,-4.655868148022,-9.4771,-4.5226233409963035,-1.7088750420559995,-7.6144,-1.596826308301078,2.9469931059659995,1.862703320567,2.9257970326952254,85355,0.055868148022000075,10.507952746321068,0.04239220487557277,3.4911249579440007,0.0,0.0,7.768386167656025,-7.725993962780452,-7.768386167656025,-2.166500468138807,0.09761787710815796,-0.11812233364430297,1,1.0497497141144627,-1.1141885020095383,-0.5923090232179024,-17.748018,5.358233,10.861337,1.0846448,
gdb 86130,CC1OC(C)C(=O)C1=O,-6.304878140833999,-11.0037,-6.488734944475246,-2.699369493184,-9.3178,-2.8776985915620443,3.60550864765,1.685884574631,3.6110363529132012,86130,1.7048781408339992,1.6560809021464324,0.20388182412257466,2.500630506816,0.0,0.0,7.474019088375474,-7.2701372642529,-7.474019088375474,-0.4460814115516226,-0.5015520637948409,0.718800542481771,0,-0.6571934809358686,0.15579061140635794,0.2661588859482215,31.165325,-3.7313428,8.214378,15.113052,1.0
gdb 86531,CN1CC(C1)C(=O)C=O,-6.070860221062,-9.8494,-5.945285065607012,-2.661273552756,-9.2791,-2.672669354769673,3.409586668306,0.570299466643,3.2726157108373393,86531,1.4708602210620005,2.9831677569695945,0.31684926082285775,2.538726447244,0.0,0.0,7.2013868034516655,-6.884537542628808,-7.2013868034516655,-0.1280588469033109,-0.1709572202698424,0.5180644848491294,0,-0.35739533816333263,0.23007428149841364,0.002357834211351925,29.529198,-7.3026714,8.094107,14.237465,0.0
gdb 88935,CC1CN1CC(=O)C=O,-6.032764280634,-10.2246,-6.318017459933302,-2.726580879204,-9.2606,-2.705340507426208,3.30618340143,0.964005728475,3.6126769525070945,88935,1.432764280634,4.016240463505372,0.4155258746476622,2.473419120796,0.0,0.0,7.835202995138639,-7.419677120490976,-7.835202995138639,-0.8546665702545644,-0.018843852355889413,1.0865532518592276,0,-0.24401547430716292,0.4008107469469608,-0.0983411173497305,31.328304,-7.054053,7.8166676,14.470736,2.0
gdb 88938,CN1CC1CC(=O)C=O,-6.2586187846,-10.1443,-6.202821035895338,-2.69392721598,-9.2686,-2.680747017410632,3.56469156862,0.875754023593,3.5220740184847066,88938,1.6586187846000005,1.8771893882858988,0.224832085682793,2.50607278402,0.0,0.0,7.855250937893558,-7.630418852210765,-7.855250937893558,-0.9405751448937947,-0.477942164426341,1.0157637558093215,0,-0.6001129931190738,0.1674569143708668,0.21408928276073422,32.040173,-6.372032,7.739625,14.55975,0.0
gdb 94532,CN1CCC1C(=O)C=O,-6.111677300092,-10.0078,-5.7215683965408894,-2.4490247418,-9.1182,-2.8179134045088103,3.662652558292,0.889580518393,2.903654992032079,94532,1.5116773000920005,1.3862557704463547,0.15132339548829582,2.7509752582,0.0,0.0,7.638084507644726,-7.48676111215643,-7.638084507644726,-0.842236450438837,-0.5444123728104852,0.7144333899398746,0,-0.5222988987773524,-0.06975836155619003,0.15726253587001043,31.984423,-6.770154,7.7798457,14.500371,1.0
gdb 94534,OC1CNC1C(=O)C=O,-6.514405813188,-10.411,-6.314689334184777,-2.840868700488,-8.9281,-2.1022746361111984,3.670815974098,1.482970260036,4.212414698073578,94534,1.9144058131879997,1.351170627847177,0.18678750425233415,2.359131299512,0.0,0.0,7.800158970048931,-7.613371465796597,-7.800158970048931,-0.743432547307486,-0.6387342429274835,1.0404657686186969,0,-0.8569118923225252,0.2556610121510091,0.44283251891105246,32.791924,-5.020471,7.907185,15.20299,1.0
gdb 94535,OC1COC1C(=O)C=O,-6.88448066306,-11.0496,-6.4204487899777405,-3.11570369929,-9.1166,-2.1130703643132906,3.76877696377,1.932970488629,4.307378425664449,94535,2.28448066306,0.9889601964351334,0.16314355363270377,2.08429630071,0.0,0.0,7.4566394714926805,-7.2934959178599765,-7.4566394714926805,-0.08718385989418803,-0.7837577980861994,0.8992312998644236,0,-1.2000686318771403,0.44616528434198494,0.7538660573986729,32.68569,-1.7570392,8.6517515,15.252345,1.0
gdb 96613,C[NH+]=C(N)C#CC([O-])=O,-5.48309428303,-9.933,-5.356566948448081,-2.087113307734,-7.8106,-1.957648498924782,3.398702113898,2.122403333111,3.3989184495232987,96613,0.8830942830299999,3.0793485445386213,0.1963674682724722,3.112886692266,0.0,0.0,7.320678233149031,-7.124310764876559,-7.320678233149031,-0.8087762144614346,-0.1716982008168576,0.23414604227446342,1,0.1050358529218171,-0.3727183752353506,-0.3398937168952737,-9.09366,6.396261,11.450745,-1.5055695,
gdb 97325,NC=[NH+]CC(=O)C([O-])=O,-4.69396408845,-9.3359,-4.465819113087672,-2.242218208048,-7.9547,-2.466429181556946,2.451745880402,1.381189711983,1.9993899315307262,97325,0.09396408844999976,33.01732767124132,0.22403065257659857,2.957781791952,0.0,0.0,7.071121580342378,-6.847090927765779,-7.071121580342378,-1.2222290682096615,1.2673677849485567,-1.0062899962270457,4,1.977712068309037,-0.5103572325319098,0.004144604562740993,-17.732735,10.000915,10.720715,2.1693091,
gdb 97358,NC=[NH+]C[C-](C#N)C#N,-4.73478116748,-8.7108,-4.4954138461620055,-1.649009992812,-7.4981,-1.8139813177889612,3.085771174668,1.212743966371,2.681432528373044,97358,0.13478116748000063,7.342147218696572,0.07145883333154303,3.550990007188,0.0,0.0,7.6536744909452885,-7.582215657613745,-7.6536744909452885,-1.90753074304391,0.010021962282614783,-0.0595731929243435,1,0.8685282733684431,-1.0428134627635544,-0.6663294435380711,-17.529844,5.777493,10.821603,0.96084493,
gdb 97432,CN=COCC(=O)C=O,-6.811009920806001,-10.4167,-5.826790565338845,-3.058559788648,-8.078,-1.1243472766025102,3.749728993556,2.338777984734,4.702443288736335,97432,2.211009920806001,1.0515057967566983,0.16788271407614536,2.141440211352,0.0,0.0,6.905859717951882,-6.737977003875737,-6.905859717951882,0.5736841573252319,-0.7011502104344651,0.44783067163042556,0,-1.132292986266796,0.4083290077265256,0.6917531648261932,24.769875,-2.7322116,9.577835,14.486915,1.0
gdb 97476,[NH3+]CC#CC#CC([O-])=O,-4.873559236182,-9.029,-4.379316435078103,-1.975546625052,-6.2948,-2.0710601029012423,2.89801261113,2.734226288599,2.3082563321768603,97476,0.27355923618200056,11.87842998713413,0.2346464801164419,3.224453374948,0.0,0.0,6.737795310966864,-6.503148830850422,-6.737795310966864,-0.4905982604081623,0.4702535248184719,-0.636102210447953,1,0.9934244426234836,-0.6002436880319852,-0.5749936557979377,-15.653419,8.44761,10.524768,1.3484856,
gdb 98011,CNC(=[NH2+])C#CC([O-])=O,-5.48309428303,-9.9323,-5.356071126484133,-2.087113307734,-7.811,-1.9577922372657108,3.398702113898,2.121238707465,3.398278889218423,98011,0.8830942830299999,3.0793485445386213,0.1963674682724722,3.112886692266,0.0,0.0,7.299422515893314,-7.103055047620842,-7.299422515893314,-0.7816125421863518,-0.16984070458530717,0.2176719132029492,1,0.1050358529218171,-0.3727183752353506,-0.3398937168952737,-9.041546,6.3668213,11.542292,-1.6082244,
gdb 98058,CNC(=N)C(=O)C(C)=O,-6.234128537181999,-10.5658,-6.3990876702661375,-2.936108551558,-8.4202,-1.8335159525173466,3.298019985624,2.145583307056,4.5655717177487904,98058,1.6341285371819996,4.110037249348724,0.48499313502929076,2.263891448442,0.0,0.0,7.084990409232676,-6.599997274203385,-7.084990409232676,0.3173885497884165,0.09279274257507769,0.664704972967489,0,-0.3860814181680036,0.6613197610227686,-0.006765555901974794,23.667927,-2.1004632,9.693386,14.190468,2.0
gdb 98059,CNC(=N)C(=O)C(N)=N,-5.94568784537,-9.9799,-5.876020952472384,-2.277593009874,-8.5124,-2.28632357262852,3.668094835496,1.467488695696,3.589697379843864,98059,1.3456878453700003,1.362774526307405,0.13242560197525313,2.9224069901260004,0.0,0.0,7.529707241181216,-7.397281639205962,-7.529707241181216,-0.8345833476069003,-0.5100961124724819,0.5436591645247402,0,-0.3876055203788797,-0.2122827405482591,0.04283032978950238,33.26691,-9.22251,7.413559,14.244565,1.0
gdb 98060,CNC(=N)C(=O)C(N)=O,-6.193311458152,-10.5879,-6.5551401726378105,-2.5850816719,-8.6821,-2.287787284278732,3.608229786252,1.90580223714,4.2673528883590786,98060,1.5933114581520005,1.6422190306094626,0.1889449892412659,2.6149183281000004,0.0,0.0,6.968156759372,-6.779211770130734,-6.968156759372,0.10977358868851325,-0.4441191994102469,0.2656695616600233,0,-0.5674868807096103,0.05584224565014869,0.1916846332474163,26.867342,-3.1181893,9.06473,14.529775,1.0
gdb 98956,CNC(=N)NC(=O)C=O,-6.198753735356,-10.4869,-6.344399227270318,-2.685763800174,-9.0591,-2.5032965994076313,3.5157110737840003,1.427742772835,3.841102627862687,98956,1.5987537353560002,2.1777197664572276,0.2514126839750389,2.514236199826,0.0,0.0,7.034785161738864,-6.783372477763826,-7.034785161738864,0.09774046724238614,-0.33288543993766034,0.38078513524332025,0,-0.5258908766432256,0.18171541636857874,0.14775479947108702,28.373562,-3.9248421,8.729536,14.644334,0.0
gdb 100076,CC(C)(C[NH3+])CC([O-])=O,-4.021842853756,-10.7881,-6.215296515560654,-1.15648390585,-5.865,1.0661235422426394,2.865358947906,4.92314978167,7.2814200578032935,100076,0.0,12.8752974395988,0.0,4.04351609415,0.0,0.0,5.479138560516716,-5.479138560516716,-5.479138560516716,0.6525910605811523,0.33686226159960714,-2.026294520444091,1,1.1742284587994076,-1.204111440102884,-0.5124814321632991,-6.8464427,-5.665783,6.943622,0.6456815,
gdb 100443,CC(C[NH3+])C#CC([O-])=O,-4.723896613072,-10.2951,-6.842676279973764,-1.31975222197,-7.2394,-0.8353240284503455,3.404144391102,3.055731518636,6.007352251523419,100443,0.12389661307200034,3.0309150939909215,0.02711669922470541,3.88024777803,0.0,0.0,5.463412968922439,-5.436296269697734,-5.463412968922439,0.8676514709167634,-0.024891341827990097,-1.7034121611704596,1,0.6900414145432294,-1.178617354577062,-0.7733102151152628,-4.9477487,-5.2518945,6.761446,1.1946672,
gdb 100457,[NH3+]CC(O)C#CC([O-])=O,-4.38103314922,-10.3047,-6.773616236429269,-1.338800192184,-7.5756,-1.1643576246477447,3.042232957036,2.729102637678,5.609258611781524,100457,0.0,8.230755757036079,0.0,3.861199807816,0.0,0.0,7.869121368752897,-7.869121368752897,-7.869121368752897,-2.363115004689781,-0.043993988398926216,-0.054026879953067986,1,0.9910759000232315,-1.253649259767396,-0.6690370141292927,-12.142464,-6.2855024,6.834163,-0.10730871,
gdb 100710,CC(C[NH3+])C(O)C([O-])=O,-4.32661037718,-10.8931,-6.2923834803045064,-1.2979831131539998,-6.3857,0.8042498559260245,3.028627264026,4.507407413159,7.096633336230531,100710,0.0,8.527079724120911,0.0,3.902016886846,0.0,0.0,7.639261474146012,-7.639261474146012,-7.639261474146012,-2.0718267545660796,-0.012933276717976129,-0.23982978259522136,1,1.0027611203329236,-1.2504887233254836,-0.659048693582702,-10.171943,-7.2728868,6.93817,0.07697989,
