mol_id,HOMO_ORCA(eV),LUMO_ORCA(eV),GAP_ORCA(eV),smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,voc_pcbm(V),jsc_pcbm(A.m-2),pce_pcbm(%),voc_pcdtbt(V),jsc_pcdtbt(A.m-2),pce_pcdtbt(%),sas1(%),pce_pcbm_sas(%),pce_pcdtbt_sas(%)
30457,-4.8743,-1.2936,3.5807,gdb 30457,CN=C1NC=C(O)C=N1,-5.004173889078,-9.7073,-4.968890380099991,-1.425876627448,-7.5924,-1.3872029783079447,3.57829726163,2.114875894013,3.581687401792046,30457,0.27430000000000004,1.787458195822148,0.035405058823230626,3.9064000000000005,0.0,0.0,7.243032527881165,-7.207627469057934,-7.243032527881165
30458,-4.8465,-1.4233,3.4232,gdb 30458,CN=C1NC=C(O)N=C1,-4.96607794865,-9.5686,-4.932455056660621,-1.61907746819,-7.6304,-1.5140843647955655,3.34700048046,1.938214008428,3.4183706918650554,30458,0.2465,2.8666820027517184,0.051027003148072396,3.7767,0.0,0.0,7.308018268969345,-7.256991265821273,-7.308018268969345
30464,-5.0072,-1.7566,3.2506000000000004,gdb 30464,CN=C1OC=C(N)N=C1,-5.311662551104,-9.6793,-5.099176465218273,-1.665336824424,-7.9298,-1.8469581674808562,3.64632572668,1.749500864889,3.2522182977374166,30464,0.4072000000000003,4.694564669699264,0.13804056065010242,3.4434000000000005,0.0,0.0,7.0646163927967365,-6.926575832146634,-7.0646163927967365
30466,-5.5289,-1.9442,3.5847,gdb 30466,CN=C1OC=C(O)N=C1,-5.651804876353999,-9.9418,-5.610122055651464,-1.923844991614,-8.2824,-2.0300095870062007,3.72795988474,1.659365690972,3.5801124686452637,30466,0.9289000000000003,1.7656546460182425,0.11843453071802358,3.2558000000000002,0.0,0.0,6.953913000460721,-6.835478469742697,-6.953913000460721
30538,-3.6158,-0.914,2.7018,gdb 30538,NC=[NH+]C1=CC=C([O-])O1,-4.53069577233,-8.7106,-3.7238194924322703,-1.6381254384039998,-7.0815,-1.0096165393007974,2.8925703339260003,1.629122840128,2.7142029531314726,30538,0.0,19.0148006138975,0.0,4.2860000000000005,0.0,0.0,7.6462331188039165,-7.6462331188039165,-7.6462331188039165
30540,-4.014,-0.864,3.1500000000000004,gdb 30540,NC=[NH+]C1=CN=C(O)[N-]1,-4.253139634926,-8.9265,-4.111941149960918,-1.366011578204,-6.9398,-0.94849115176855,2.887128056722,1.98670547527,3.1634499981923683,30540,0.0,6.185004198707311,0.0,4.336,0.0,0.0,7.897542586259538,-7.897542586259538,-7.897542586259538
30546,-3.6582,-1.0101,2.6481,gdb 30546,NC=[NH+]C1=C[N-]C(=N)O1,-4.525253495126,-8.7434,-3.7764256857258838,-1.7469709824839998,-7.1932,-1.101844659022084,2.778282512642,1.550179138721,2.6745810267038,30546,0.0,21.503956321331167,0.0,4.189900000000001,0.0,0.0,7.979543769691491,-7.979543769691491,-7.979543769691491
30549,-4.0455,-1.4886,2.5569,gdb 30549,NC=[NH+]C1=COC(=O)[N-]1,-4.201438001488,-9.1,-4.177296493147456,-1.52383761712,-7.5598,-1.5700354385336004,2.677600384368,1.540280743997,2.607261054613856,30549,0.0,26.350963251390233,0.0,3.7114000000000003,0.0,0.0,7.5158190472306,-7.5158190472306,-7.5158190472306
30552,-4.0455,-1.4886,2.5569,gdb 30552,NC=[NH+]C1=COC([O-])=N1,-4.195995724284,-9.1001,-4.177353716597098,-1.953777516236,-7.5598,-1.5702119474047602,2.24493934665,1.540248780637,2.6071417691923378,30552,0.0,26.350963251390233,0.0,3.7114000000000003,0.0,0.0,7.318453662615214,-7.318453662615214,-7.318453662615214
30706,-2.8376,-0.8661,1.9715000000000005,gdb 30706,CC1=C(C[NH3+])OC=C1[O-],-4.92526086962,-7.5595,-2.969487036284388,-2.827263007478,-5.0945,-0.940298240738882,2.100719000744,2.464995325627,2.029188795545506,30706,0.0,81.99417546403804,0.0,4.3339,0.0,0.0,7.619212279138768,-7.619212279138768,-7.619212279138768
30762,-4.7832,1.1126,5.8958,gdb 30762,NC1=COC(C[NH3+])=C1[O-],-5.801467499464,-9.5072,-4.874231070234691,-2.087113307734,-5.2739,0.9968341380587908,3.71435419173,4.233306403908,5.871065208293482,30762,0.18320000000000008,0.0001486900810551629,1.967030466953212e-06,4.0874,0.0,0.0,7.547357790631765,-7.547355823601299,-7.547357790631765
31171,-4.4742,1.5553,6.0295,gdb 31171,NC1=COC([O-])=C1C[NH3+],-5.205538145626,-9.4329,-4.56629971917617,-1.542885587334,-5.0338,1.445198988090267,3.65993141969,4.399076353479,6.011498707266437,31171,0.0,7.512296886118394e-05,0.0,3.6447000000000003,0.0,0.0,7.506020427994401,-7.506020427994401,-7.506020427994401
32344,-4.8747,-1.407,3.4677,gdb 32344,CNC1=CNC(=O)C=N1,-5.151115373585999,-9.6995,-4.964303501053472,-1.532001032926,-7.67,-1.5006673595329243,3.61911434066,2.029472751576,3.4636361415205474,32344,0.2747,2.5139315211624775,0.04986728478113591,3.793,0.0,0.0,6.8962100138098705,-6.846342729028734,-6.8962100138098705
32347,-5.0473,-1.5618,3.4855,gdb 32347,CNC1=COC(=N)C=N1,-5.34703735293,-9.7738,-5.1334169013573145,-1.752413259688,-7.9001,-1.6626180267580437,3.594624093242,1.873688808725,3.4707988745992706,32347,0.4473000000000001,2.3841676222816113,0.07700861331006206,3.6382000000000003,0.0,0.0,7.16215748097685,-7.0851488676667875,-7.16215748097685
32350,-5.3799,-1.9561,3.4238,gdb 32350,CNC1=COC(=O)C=N1,-5.684458539578,-10.1361,-5.460674154270717,-2.141536079774,-8.2892,-2.048819875853507,3.542922459804,1.8469192449,3.41185427841721,32350,0.7799000000000003,2.86164348978991,0.1611602998893749,3.2439,0.0,0.0,6.543999110706751,-6.3828388108173755,-6.543999110706751
32352,-4.9026,-1.3154,3.5872,gdb 32352,COC1=CNC(=N)C=N1,-5.009616166282,-9.7746,-4.993929140521868,-1.534722171528,-7.6126,-1.4157564807362422,3.4748939947540003,2.161960880668,3.5781726597856265,32352,0.3025999999999998,1.7521505005582474,0.038286348651030436,3.8846,0.0,0.0,7.2056850607141865,-7.167398712063156,-7.2056850607141865
32357,-5.5024,-1.8587,3.6437,gdb 32357,COC1=COC(=N)C=N1,-5.640920321946,-10.4586,-5.585193299313819,-1.978267763654,-8.2851,-1.9490031794288083,3.65993141969,2.173541373454,3.6361901198850113,32357,0.9023999999999999,1.4709403877480156,0.09585124944196859,3.3413000000000004,0.0,0.0,6.826006491584982,-6.730155242143013,-6.826006491584982
32360,-6.0453,-2.2894,3.7559,gdb 32360,COC1=COC(=O)C=N1,-6.130725270306,-10.9609,-6.120878495200981,-2.364669445138,-8.7605,-2.3688581424996262,3.766055825168,2.200392280102,3.7520203527013547,32360,1.4453000000000003,1.030856353581784,0.1075869941002057,2.9106,0.0,0.0,6.149592124153678,-6.042005130053472,-6.149592124153678
32866,-2.6155,-0.4499,2.1656,gdb 32866,C[NH2+]CC1=CC([O-])=CO1,-5.175605621004,-7.6597,-2.753077246576705,-2.985089046394,-5.1637,-0.5333337788755703,2.19051657461,2.496004176394,2.219743467701135,32866,0.0,58.13649822124515,0.0,4.7501,0.0,0.0,7.751074866551356,-7.751074866551356,-7.751074866551356
34480,-5.3941,-1.8726,3.5215,gdb 34480,C#CC1=C2CC3C2N3C1,-5.657247153558,-9.4705,-5.511116795973888,-1.872143358176,-7.6579,-1.9919053732869376,3.785103795382,1.812613845565,3.5192114226869506,34480,0.7941,2.140060544173135,0.12271704111201504,3.3274,0.0,0.0,6.255749906823931,-6.133032865711916,-6.255749906823931
36993,-4.7596,-2.436,2.3236,gdb 36993,C1=C2C3C4C1C1C2C3N41,-5.061317799719999,-8.865,-4.859500065053406,-2.24493934665,-8.3816,-2.5399710098700443,2.81637845307,0.483374073029,2.3195290551833616,36993,0.15960000000000002,42.90848347885186,0.49451523017395094,2.7640000000000002,0.0,0.0,8.098019599211376,-7.6035043690374255,-8.098019599211376
36994,-4.6924,-2.031,2.6614,gdb 36994,C1=C2C3C4C1C1C4C3C21,-4.979683641659999,-8.7466,-4.799046063828045,-1.85037424936,-8.0648,-2.1506178697903593,3.1293093923,0.681820160331,2.6484281940376855,36994,0.09240000000000032,20.8634443915594,0.13920716820067025,3.169,0.0,0.0,8.284704101224156,-8.145496933023486,-8.284704101224156
37079,-5.6707,-1.9646,3.7061,gdb 37079,C1C2=CC3C=C1C1C2N31,-5.624593490334,-9.7704,-5.768396975111555,-3.352442757664,-8.1095,-2.0695858992940326,2.27215073267,1.660930940463,3.6988110758175226,37079,1.0707000000000002,1.2086628255375913,0.0934494149273437,3.2354000000000003,0.0,0.0,7.995833439669366,-7.902384024742022,-7.995833439669366
37080,-5.0618,-1.2437,3.8181,gdb 37080,C1C2=CC3C=C1C1C3C21,-5.268124333472,-9.3161,-5.179374452029784,-2.97964676919,-7.3431,-1.3539838312224477,2.288477564282,1.972986546169,3.8253906208073367,37080,0.46180000000000004,0.8425355703345236,0.028096084008285872,3.9562999999999997,0.0,0.0,6.5246508972702415,-6.496554813261955,-6.5246508972702415
37081,-5.512,-0.6884,4.8236,gdb 37081,C1C2=CC3N=C1N1C3C21,-5.896707350534,-9.8181,-5.625837327590549,-3.039511818434,-6.8909,-0.7934891677130214,2.8571955321,2.927182739736,4.832348159877528,37081,0.9119999999999997,0.020401974346237632,0.001343602040149381,4.5116000000000005,0.0,0.0,4.580375551212452,-4.579031949172302,-4.580375551212452
37493,-4.7485,-1.8454,2.9031,gdb 37493,C1C2C3C1C1C=C3CC21,-5.096692601546,-8.7921,-4.8580699026455,-1.806836031728,-7.9302,-1.9673637373049575,3.287135431216,0.861846124591,2.890706165340543,37493,0.14850000000000013,11.729261461023535,0.1257768576144306,3.3546000000000005,0.0,0.0,8.764506396709288,-8.638729539094857,-8.764506396709288
37495,-4.9223,-2.2688,2.6535,gdb 37495,C1C2C3C1N1CC3=CC21,-5.202817007024,-8.9423,-5.027761565421472,-2.209564544824,-8.2452,-2.3737373311080505,2.9932524622,0.69707612481,2.6540242343134217,37495,0.3223000000000001,21.241949241311705,0.4943770382577633,2.9312,0.0,0.0,8.657821582190367,-8.163444543932604,-8.657821582190367
37496,-5.0296,-2.0787,2.9509000000000003,gdb 37496,C1C2C3N1C1C=C3CC21,-5.37424873895,-9.0763,-5.130304051566549,-1.997315733868,-8.1536,-2.188645867127565,3.376933005082,0.922771174875,2.941658184438984,37496,0.4296000000000005,10.404781411580375,0.3227757155861735,3.1213,0.0,0.0,8.657821582190367,-8.335045866604194,-8.657821582190367
37497,-4.8853,-1.9006,2.9847,gdb 37497,C1C2C3N1C1CC3=CC21,-5.148394234984,-8.9086,-4.988481565063835,-1.828605140544,-7.9638,-2.0167008770065618,3.31978909444,0.944798647389,2.9717806880572732,37497,0.28530000000000016,9.548244022741862,0.19671111517873507,3.2994000000000003,0.0,0.0,8.657821582190367,-8.461110467011633,-8.657821582190367
37498,-5.4143,-1.2339,4.1804,gdb 37498,N1C2C3C1C1N=C3OC21,-5.472209728622,-9.5968,-5.518799524923832,-1.75513439829,-7.2015,-1.299763841114786,3.717075330332,2.39529854153,4.219035683809046,37498,0.8143,0.24360180982821647,0.01432414024566129,3.9661,0.0,0.0,8.387620167440703,-8.373296027195043,-8.387620167440703
37499,-5.5828,-1.4034,4.179399999999999,gdb 37499,O1C2C3C1C1N=C3OC21,-5.929361013758,-9.9484,-5.688112288383645,-3.132030530902,-7.5939,-1.4673548512359185,2.797330482856,2.354451197275,4.220757437147727,37499,0.9827999999999999,0.24447539887189057,0.017350177825418547,3.7966000000000006,0.0,0.0,8.128533979307933,-8.111183801482515,-8.128533979307933
37750,-4.9163,-1.3557,3.5606,gdb 37750,C1C2C3C=C4C=CC13C24,-4.636820177808,-9.1766,-5.01754936020847,-1.376896132612,-7.473,-1.4690958566373393,3.259924045196,1.703519518328,3.548453503571131,37750,0.31629999999999986,1.9007706711786923,0.04341427303834573,3.8443000000000005,0.0,0.0,8.742392549946512,-8.698978276908166,-8.742392549946512
37751,-4.9626,-1.6998,3.2628000000000004,gdb 37751,C1N2C3C=C4C=CC13C24,-4.650425870818,-9.2652,-5.063292830089246,-1.561933557548,-7.7871,-1.8027188914025674,3.08849231327,1.478117316028,3.2605739386866786,37751,0.3626000000000003,4.53751093816432,0.11880893526409586,3.5002000000000004,0.0,0.0,8.61830228244832,-8.499493347184226,-8.61830228244832
37992,-5.1031,-2.0178,3.0853000000000006,gdb 37992,C1C2C=C3C=C1C1C3N21,-4.511647802116,-9.4346,-5.207195995125057,-3.488499687764,-7.9857,-2.1005403694460445,1.023148114352,1.44890947874,3.106655625679012,37992,0.5031000000000005,7.351294440120309,0.267067938609857,3.1822000000000004,0.0,0.0,6.839002820300433,-6.571934881690575,-6.839002820300433
41211,-5.4759,1.9892,7.4651,gdb 41211,C1CC23CC4(CCC24)C13,-4.95247225564,-9.1874,-5.57193234929678,-1.167368460258,-3.4023,1.8253467727081951,3.785103795382,5.785084169258,7.397279122004975,41211,0.8759000000000003,1.8752047265457422e-08,1.1860604778116794e-09,3.2108,0.0,0.0,8.145605897625993,-8.145605896439932,-8.145605897625993
41213,-5.7481,1.3453,7.0934,gdb 41213,C1CC23CC4(COC24)C13,-5.061317799719999,-9.6176,-5.82948200118704,-1.338800192184,-4.0616,1.2042235277901765,3.722517607536,5.555971328316,7.033705528977217,41213,1.1481000000000001,1.90280069062544e-07,1.5775264019613096e-08,3.8547000000000002,0.0,0.0,8.689901404112717,-8.689901388337454,-8.689901404112717
41215,-5.9287,1.4368,7.3655,gdb 41215,C1CC23CC4(OCC24)C13,-4.936145424028,-9.7451,-6.023827169072422,-1.4966262311,-4.3076,1.288233684274213,3.439519192928,5.437488539097,7.312060853346635,41215,1.3287000000000002,3.529772780716536e-08,3.3867044931298507e-09,3.7632000000000003,0.0,0.0,8.692162810094867,-8.692162806708163,-8.692162810094867
42212,-6.3781,-2.906,3.4721,gdb 42212,O=C(C#N)C1=NCCN1,-6.778356257582,-10.5842,-6.497225175255158,-3.036790679832,-9.3098,-3.0189915836277597,3.74156557775,1.274343814422,3.4782335916273985,42212,1.7781,2.481274985031664,0.3185918768103994,2.294,0.0,0.0,6.3357979483295,-6.017206071519101,-6.3357979483295
42744,-5.9586,-1.8001,4.1585,gdb 42744,O=C1C2NC(C=C2)C1=O,-5.760650420434,-10.5764,-6.049092455177494,-2.024527119888,-8.8782,-1.9065592094842223,3.736123300546,1.698224846197,4.142533245693271,42744,1.3585999999999998,0.26341608341550243,0.025842678076112294,3.3999,0.0,0.0,7.828013291069665,-7.802170612993552,-7.828013291069665
43128,-5.8074,-2.2437,3.5637000000000003,gdb 43128,O=C1C2CCC(N2)C1=O,-5.9157553207480005,-10.4185,-5.913482516791076,-2.266708455466,-8.9897,-2.3442882537732466,3.64632572668,1.428780526768,3.5691942630178293,43128,1.2074000000000005,1.8828796604282405,0.1641637842305755,2.9563,0.0,0.0,6.2930549250649594,-6.128891140834384,-6.2930549250649594
43129,-6.1546,-2.4998,3.6548,gdb 43129,O=C1C2CCC(O2)C1=O,-6.228686259978,-10.9764,-6.2548160569375195,-2.470793850616,-9.392,-2.610604986361204,3.757892409362,1.584381900957,3.6442110705763153,43129,1.5546000000000004,1.420787755812702,0.15949662154111524,2.7002,0.0,0.0,7.823457258692877,-7.663960637151762,-7.823457258692877
43131,-6.4273,-2.7498,3.6775,gdb 43131,O=C1C2COC(O2)C1=O,-6.492636704372,-11.388,-6.511765214348411,-2.732023156408,-9.8598,-2.843823362302454,3.760613547964,1.528234490363,3.667941852045957,43131,1.8273,1.323049654861048,0.17457804155302703,2.4502,0.0,0.0,7.232757350491248,-7.058179308938221,-7.232757350491248
43243,-6.2595,-2.135,4.1245,gdb 43243,O=C1C=C2C=CC3C2N13,-5.7851406678520005,-10.7779,-6.347640720528928,-3.842247706024,-8.3913,-2.222814503411316,1.942892961828,2.386508361109,4.124826217117612,43243,1.6595000000000002,0.297176788735473,0.035611950523719633,3.0650000000000004,0.0,0.0,7.5462328813770085,-7.510620930853289,-7.5462328813770085
43263,-6.4616,-2.7272,3.7344,gdb 43263,O=C1C=CC(C#C)C1=O,-6.506242397382,-10.91,-6.551624252864431,-2.778282512642,-9.3586,-2.8370750968573524,3.72795988474,1.551475764755,3.7145491560070787,43263,1.8616,1.1044515296055895,0.14846929640844253,2.4728000000000003,0.0,0.0,6.707152611137975,-6.5586833147295325,-6.707152611137975
43275,-6.2477,-2.5402,3.7075,gdb 43275,O=C1C=CC2(CN2)C1=O,-6.351137497068,-10.7638,-6.3388950582028665,-2.615014196522,-9.2891,-2.646224446975615,3.736123300546,1.474697374919,3.6926706112272516,43275,1.6477000000000002,1.2033029976123042,0.14317156078299195,2.6598,0.0,0.0,7.425180507037817,-7.282008946254825,-7.425180507037817
43276,-6.4953,-2.7313,3.764,gdb 43276,O=C1C=CC2(CO2)C1=O,-6.555222892218,-11.186,-6.573099507007939,-2.797330482856,-9.6233,-2.829220516927389,3.757892409362,1.562679553967,3.7438789900805496,43276,1.8953000000000004,1.0043165923273878,0.137452365881916,2.4687,0.0,0.0,6.770968007232159,-6.633515641350243,-6.770968007232159
43503,-6.2924,-2.4964,3.796,gdb 43503,N=C1NC(=CC1=O)C#C,-6.438213932332,-10.6149,-6.395728462806823,-2.669436968562,-8.7274,-2.620451322928077,3.76877696377,1.88748345616,3.7752771398787464,43503,1.6924,0.9054851459896354,0.1106593120966552,2.7036000000000002,0.0,0.0,6.809866446841405,-6.69920713474475,-6.809866446841405
43504,-6.9471,-3.1304,3.8167,gdb 43504,N=C1NC(=CC1=O)C#N,-7.08856605821,-11.0501,-7.043564781525934,-3.322510233042,-9.3904,-3.255242376764367,3.766055825168,1.659663896077,3.788322404761567,43504,2.3471,0.8464006764803653,0.14345352169818107,2.0696000000000003,0.0,0.0,6.125196151978557,-5.981742630280376,-6.125196151978557
43505,-6.4144,-2.8748,3.5396,gdb 43505,O=C1CC(=CC1=O)C#C,-6.468146456954,-10.8365,-6.502828722623579,-2.930666274354,-9.2565,-2.9941151668295083,3.5374801826,1.579977226272,3.5087135557940705,43505,1.8143999999999998,2.0260879247492007,0.26545746610497756,2.3252,0.0,0.0,6.107719470288546,-5.842262004183569,-6.107719470288546
43506,-6.989,-3.5196,3.4694,gdb 43506,O=C1CC(=CC1=O)C#N,-7.045027840578,-11.3347,-7.072373189053702,-3.589181816038,-9.9127,-3.6376916086653304,3.453124885938,1.421910163073,3.434681580388372,43506,2.3890000000000002,2.501268496915648,0.43149928672976345,1.6804,0.0,0.0,5.276550792177068,-4.845051505447305,-5.276550792177068
43507,-6.6335,-2.9421,3.6914,gdb 43507,O=C1NC(=CC1=O)C#C,-6.685837545114,-10.9204,-6.716472796358564,-2.976925630588,-9.2641,-3.057652250154292,3.708911914526,1.656370586999,3.6588205462042724,43507,2.0335,1.2662746060275165,0.1859412274223103,2.2579000000000002,0.0,0.0,5.988757938579053,-5.802816711156743,-5.988757938579053
45456,-6.2627,-2.6649,3.5978,gdb 45456,O=C1CC2COC2C1=O,-6.348416358466,-10.9646,-6.364516810789408,-2.63950444394,-9.303,-2.78573885633345,3.706190775924,1.661589339404,3.578777954455958,45456,1.6626999999999998,1.6959299919974655,0.203622345882689,2.5351000000000004,0.0,0.0,7.146702673155882,-6.943080327273193,-7.146702673155882
45458,-5.7802,-2.6236,3.1566,gdb 45458,O=C1CN2CCC2C1=O,-5.87765938032,-10.1778,-5.899393992466234,-2.636783305338,-9.0179,-2.748097392242567,3.240876074982,1.159886325221,3.1512966002236675,45458,1.1802,6.075742519037456,0.5177958797040352,2.5764,0.0,0.0,7.070432611356448,-6.552636731652413,-7.070432611356448
45606,-5.9478,-2.3054,3.6424,gdb 45606,N=C1NC=C(C#C)C1=O,-6.076302498266,-10.5432,-6.064603773353467,-2.39460196976,-8.7156,-2.4315345195562363,3.681700528506,1.827601530965,3.6330692537972302,45606,1.3478,1.4769185515274426,0.1437426399828052,2.8946,0.0,0.0,6.7131144106423095,-6.5693717706595045,-6.7131144106423095
45608,-6.4762,-2.7001,3.776100000000001,gdb 45608,O=C1CC=C(C#C)C1=O,-6.522569228994,-10.8727,-6.567252235515209,-2.737465433612,-9.2897,-2.8137433904663154,3.785103795382,1.583018308385,3.7535088450488936,45608,1.8762000000000005,0.9658369919516442,0.13085387433647874,2.4999000000000002,0.0,0.0,6.086954435323511,-5.956100560987032,-6.086954435323511
45609,-7.0263,-3.2426,3.7837,gdb 45609,O=C1CC=C(C#N)C1=O,-7.083123781005999,-11.3657,-7.112231664398336,-3.295298847022,-9.7792,-3.351186692515723,3.787824933984,1.586517122862,3.7610449718826127,45609,2.4263000000000003,0.942365020432449,0.16510767983893443,1.9574,0.0,0.0,5.219906176792453,-5.054798496953518,-5.219906176792453
45610,-6.3355,-2.8128,3.5226999999999995,gdb 45610,O=C1NC=C(C#C)C1=O,-6.405560269107999,-10.9663,-6.447951560444403,-2.84358983909,-9.2924,-2.9300975830252636,3.5619704300179995,1.673960904283,3.517853977419139,45610,1.7354999999999998,2.132328284202271,0.26722821133859975,2.3872,0.0,0.0,5.882642802102627,-5.615414590764027,-5.882642802102627
45714,-6.5559,-2.9846,3.5713000000000004,gdb 45714,N=C1NC=CC(=O)C1=O,-6.650462743288,-10.8064,-6.635041184687188,-3.053117511444,-9.456,-3.1215964302280694,3.594624093242,1.350458953016,3.513444754459119,45714,1.9559000000000004,1.839663023245517,0.2598295523335994,2.2154000000000003,0.0,0.0,6.296438351407428,-6.036608799073829,-6.296438351407428
45715,-6.4626,-2.7121,3.7505,gdb 45715,O=C1CC=CC(=O)C1=O,-6.704885515328,-11.1434,-6.554740635126566,-3.363327312072,-9.3818,-2.8166846813549853,3.341558203256,1.761636464882,3.738055953771581,45715,1.8626000000000003,1.0489052789283382,0.14107806323222935,2.4879000000000002,0.0,0.0,5.637689750008826,-5.496611686776596,-5.637689750008826
45716,-6.8017,-3.4516,3.3501000000000003,gdb 45716,O=C1NC=CC(=O)C1=O,-6.832779029622,-11.1399,-6.871053572365803,-3.4748939947540003,-9.9903,-3.5771410814568987,3.357885034868,1.149535348843,3.293912490908904,45716,2.2017000000000007,3.543703527943184,0.5634029835569886,1.7484,0.0,0.0,5.397436946023221,-4.834033962466233,-5.397436946023221
46028,-6.5876,-2.7541,3.8335,gdb 46028,O=C1CNC(C#C)C1=O,-6.114398438694,-10.6593,-6.67727178148952,-2.66671582996,-9.0634,-2.865042138147946,3.447682608734,1.595893553374,3.8122296433415745,46028,1.9876000000000003,0.8010780046407115,0.11497605799965462,2.4459,0.0,0.0,6.93819068957853,-6.8232146315788755,-6.93819068957853
46029,-6.6082,-2.9537,3.6545,gdb 46029,O=C1COC(C#C)C1=O,-6.574270862432,-11.1866,-6.695332036074547,-2.91161830414,-9.4834,-3.062313058127673,3.665373696894,1.703194636973,3.6330189779468745,46029,2.0082000000000004,1.4221224549507434,0.20622797424005498,2.2463,0.0,0.0,6.52284771603308,-6.3166197417930245,-6.52284771603308
46474,-6.1429,-2.4049,3.738,gdb 46474,O=C1CCC2(CN2)C1=O,-6.293993586426,-10.5944,-6.251617542918205,-2.51705320685,-8.9103,-2.53095703352847,3.776940379576,1.684127024103,3.720660509389735,46474,1.5429000000000002,1.0918023146835927,0.1216425200787698,2.7951,0.0,0.0,7.716144538632568,-7.594502018553798,-7.716144538632568
46475,-6.3866,-2.6894,3.6972,gdb 46475,O=C1CCC2(CO2)C1=O,-6.465425318352,-11.046,-6.480585288478811,-2.794609344254,-9.2917,-2.806552725741668,3.670815974098,1.754302840655,3.674032562737143,46475,1.7865999999999997,1.2432499768978866,0.1603944765772901,2.5106,0.0,0.0,7.135773876027249,-6.9753793994499595,-7.135773876027249
46476,-5.9885,-2.4834,3.5051,gdb 46476,O=C1CNC2(CC2)C1=O,-5.926639875156,-10.3579,-6.133130628250329,-2.43541904879,-8.7621,-2.6054856489146605,3.491220826366,1.595820473716,3.527644979335668,46476,1.3885000000000003,2.2483104511413483,0.2254269226887262,2.7166,0.0,0.0,7.055515109020727,-6.830088186332001,-7.055515109020727
46477,-6.4913,-2.6861,3.8052,gdb 46477,O=C1COC2(CC2)C1=O,-6.440935070934,-11.0492,-6.579484790673534,-2.691206077378,-9.1642,-2.802620792013734,3.752450132158,1.885076620445,3.7768639986598,46477,1.8913,0.8787724139148252,0.12001636169404796,2.5139,0.0,0.0,6.718963112800198,-6.59894675110615,-6.718963112800198
47268,-6.4113,-2.2264,4.1849,gdb 47268,N=C1NCCC(=O)C1=O,-6.74842373296,-10.6151,-6.521444146217292,-2.9932524622,-8.819,-2.350388465071379,3.757892409362,1.796082579258,4.171055681145914,47268,1.8113,0.23970658796991137,0.031352629935395976,2.9736000000000002,0.0,0.0,6.681143098013896,-6.6497904680785,-6.681143098013896
47272,-6.3209,-2.2647,4.0562000000000005,gdb 47272,O=C1CCCC(=O)C1=O,-6.57154972383,-11.0809,-6.418156341698867,-3.1728476099319995,-8.9523,-2.350383433410979,3.4014232525,2.128657043216,4.067772908287888,47272,1.7209,0.3775050954843995,0.04691179726234211,2.9353000000000002,0.0,0.0,6.023503438543719,-5.976591641281377,-6.023503438543719
47273,-6.382,-2.4234,3.9586,gdb 47273,O=C1CCNC(=O)C1=O,-6.691279822318,-10.9543,-6.481043770810984,-3.017742709618,-9.0609,-2.530848851401359,3.6735371127,1.893426644605,3.9501949194096246,47273,1.7819999999999998,0.5277096419583033,0.06790571841432168,2.7766,0.0,0.0,5.877854793836934,-5.809949075422613,-5.877854793836934
47274,-6.809,-2.8424,3.9666,gdb 47274,O=C1CCOC(=O)C1=O,-7.104892889822,-11.4637,-6.8994561894918425,-3.472172856152,-9.609,-2.9414668193108153,3.63272003367,1.854709743148,3.957989370181027,47274,2.2090000000000005,0.5135755965565476,0.0819225975718791,2.3576,0.0,0.0,5.38969215385498,-5.307769556283101,-5.38969215385498
47275,-6.3455,-2.5964,3.7491,gdb 47275,O=C1CNCC(=O)C1=O,-6.688558683716,-10.9183,-6.444305192565961,-3.268087461002,-9.1538,-2.707278970214782,3.420471222714,1.764538389944,3.7370262223511794,47275,1.7455000000000005,1.0536316985175587,0.13280434988838374,2.6036,0.0,0.0,5.877602305149152,-5.744797955260768,-5.877602305149152
47276,-6.6466,-2.9472,3.6994,gdb 47276,O=C1COCC(=O)C1=O,-6.887201801661999,-11.4456,-6.735169207574481,-3.567412707222,-9.603,-3.048112268083088,3.31978909444,1.842548353997,3.6870569394913932,47276,2.0466000000000006,1.2346171249465292,0.18246051046910083,2.2528,0.0,0.0,5.40150465385498,-5.219044143385879,-5.40150465385498
47284,-6.1821,-2.3152,3.8669,gdb 47284,O=C1CNCC(=O)C=C1,-6.239570814386,-10.3101,-6.2979575627583895,-2.699369493184,-8.7399,-2.4020998640464644,3.542922459804,1.570186079045,3.895857698711925,47284,1.5821000000000003,0.7175384006709761,0.0819752402100656,2.8848000000000003,0.0,0.0,6.8547496587802845,-6.772774418570219,-6.8547496587802845
48053,-6.3933,-1.9702,4.4231,gdb 48053,O=CC(=O)C(=O)C1CC1,-6.661347297696,-11.1161,-6.491709970918767,-3.044954095638,-8.7842,-2.0693242647008003,3.613672063456,2.331930395038,4.422385706217966,48053,1.7933000000000001,0.09962469968655542,0.012901006465130057,3.2298,0.0,0.0,6.394309382540181,-6.381408376075051,-6.394309382540181
