mol_id,HOMO_ORCA(eV),LUMO_ORCA(eV),GAP_ORCA(eV),smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,voc_pcbm(V),jsc_pcbm(A.m-2),pce_pcbm(%),voc_pcdtbt(V),jsc_pcdtbt(A.m-2),pce_pcdtbt(%),sas1(%),pce_pcbm_sas(%),pce_pcdtbt_sas(%)
29825,-4.9216,-1.2805,3.6411,gdb 29825,CN1C=C(O)N=CC1=N,-5.023221859292,-9.7413,-5.0108374574410774,-1.4802993994879998,-7.5716,-1.376849385468529,3.545643598406,2.169620369371,3.6339880719725484,29825,0.41083745744107764,1.51614012368924,0.04497933115793672,3.823150614531471,0.0,0.0,7.217653541014374,-7.172674209856438,-7.217653541014374
30457,-4.8743,-1.2936,3.5807,gdb 30457,CN=C1NC=C(O)C=N1,-5.004173889078,-9.7073,-4.968890380099991,-1.425876627448,-7.5924,-1.3872029783079447,3.57829726163,2.114875894013,3.581687401792046,30457,0.3688903800999908,1.782053348824883,0.04747026435607389,3.812797021692055,0.0,0.0,7.243032527881165,-7.195562263525091,-7.243032527881165
30458,-4.8465,-1.4233,3.4232,gdb 30458,CN=C1NC=C(O)N=C1,-4.96607794865,-9.5686,-4.932455056660621,-1.61907746819,-7.6304,-1.5140843647955655,3.34700048046,1.938214008428,3.4183706918650554,30458,0.3324550566606213,2.9075279799868485,0.06980081039936217,3.6859156352044344,0.0,0.0,7.308018268969345,-7.2382174585699826,-7.308018268969345
30464,-5.0072,-1.7566,3.2506000000000004,gdb 30464,CN=C1OC=C(N)N=C1,-5.311662551104,-9.6793,-5.099176465218273,-1.665336824424,-7.9298,-1.8469581674808562,3.64632572668,1.749500864889,3.2522182977374166,30464,0.4991764652182729,4.673457478386976,0.16845969735282354,3.353041832519144,0.0,0.0,7.0646163927967365,-6.896156695443913,-7.0646163927967365
30466,-5.5289,-1.9442,3.5847,gdb 30466,CN=C1OC=C(O)N=C1,-5.651804876353999,-9.9418,-5.610122055651464,-1.923844991614,-8.2824,-2.0300095870062007,3.72795988474,1.659365690972,3.5801124686452637,30466,1.0101220556514645,1.790681295414284,0.13061581668431888,3.1699904129937995,0.0,0.0,6.953913000460721,-6.823297183776402,-6.953913000460721
30538,-3.6158,-0.914,2.7018,gdb 30538,NC=[NH+]C1=CC=C([O-])O1,-4.53069577233,-8.7106,-3.7238194924322703,-1.6381254384039998,-7.0815,-1.0096165393007974,2.8925703339260003,1.629122840128,2.7142029531314726,30538,0.0,18.47564041120186,0.0,4.190383460699203,0.0,0.0,7.6462331188039165,-7.6462331188039165,-7.6462331188039165
30540,-4.014,-0.864,3.1500000000000004,gdb 30540,NC=[NH+]C1=CN=C(O)[N-]1,-4.253139634926,-8.9265,-4.111941149960918,-1.366011578204,-6.9398,-0.94849115176855,2.887128056722,1.98670547527,3.1634499981923683,30540,0.0,5.964147635074707,0.0,4.25150884823145,0.0,0.0,7.897542586259538,-7.897542586259538,-7.897542586259538
30546,-3.6582,-1.0101,2.6481,gdb 30546,NC=[NH+]C1=C[N-]C(=N)O1,-4.525253495126,-8.7434,-3.7764256857258838,-1.7469709824839998,-7.1932,-1.101844659022084,2.778282512642,1.550179138721,2.6745810267038,30546,0.0,20.244460621521082,0.0,4.098155340977916,0.0,0.0,7.979543769691491,-7.979543769691491,-7.979543769691491
30549,-4.0455,-1.4886,2.5569,gdb 30549,NC=[NH+]C1=COC(=O)[N-]1,-4.201438001488,-9.1,-4.177296493147456,-1.52383761712,-7.5598,-1.5700354385336004,2.677600384368,1.540280743997,2.607261054613856,30549,0.0,23.573897514229692,0.0,3.6299645614664,0.0,0.0,7.5158190472306,-7.5158190472306,-7.5158190472306
30552,-4.0455,-1.4886,2.5569,gdb 30552,NC=[NH+]C1=COC([O-])=N1,-4.195995724284,-9.1001,-4.177353716597098,-1.953777516236,-7.5598,-1.5702119474047602,2.24493934665,1.540248780637,2.6071417691923378,30552,0.0,23.580177149191247,0.0,3.6297880525952397,0.0,0.0,7.318453662615214,-7.318453662615214,-7.318453662615214
30706,-2.8376,-0.8661,1.9715000000000005,gdb 30706,CC1=C(C[NH3+])OC=C1[O-],-4.92526086962,-7.5595,-2.969487036284388,-2.827263007478,-5.0945,-0.940298240738882,2.100719000744,2.464995325627,2.029188795545506,30706,0.0,74.27841048727709,0.0,4.259701759261119,0.0,0.0,7.619212279138768,-7.619212279138768,-7.619212279138768
30762,-4.7832,1.1126,5.8958,gdb 30762,NC1=COC(C[NH3+])=C1[O-],-5.801467499464,-9.5072,-4.874231070234691,-2.087113307734,-5.2739,0.9968341380587908,3.71435419173,4.233306403908,5.871065208293482,30762,0.2742310702346911,0.00016842559005449462,3.335249711173373e-06,4.203165861941209,0.0,0.0,7.547357790631765,-7.547354455382054,-7.547357790631765
31171,-4.4742,1.5553,6.0295,gdb 31171,NC1=COC([O-])=C1C[NH3+],-5.205538145626,-9.4329,-4.56629971917617,-1.542885587334,-5.0338,1.445198988090267,3.65993141969,4.399076353479,6.011498707266437,31171,0.0,8.242935507820786e-05,0.0,3.7548010119097333,0.0,0.0,7.506020427994401,-7.506020427994401,-7.506020427994401
32344,-4.8747,-1.407,3.4677,gdb 32344,CNC1=CNC(=O)C=N1,-5.151115373585999,-9.6995,-4.964303501053472,-1.532001032926,-7.67,-1.5006673595329243,3.61911434066,2.029472751576,3.4636361415205474,32344,0.3643035010534719,2.5444374323167844,0.06693584343237718,3.699332640467076,0.0,0.0,6.8962100138098705,-6.829274170377493,-6.8962100138098705
32347,-5.0473,-1.5618,3.4855,gdb 32347,CNC1=COC(=N)C=N1,-5.34703735293,-9.7738,-5.1334169013573145,-1.752413259688,-7.9001,-1.6626180267580437,3.594624093242,1.873688808725,3.4707988745992706,32347,0.5334169013573147,2.490891735836599,0.09594563977800977,3.5373819732419562,0.0,0.0,7.16215748097685,-7.06621184119884,-7.16215748097685
32350,-5.3799,-1.9561,3.4238,gdb 32350,CNC1=COC(=O)C=N1,-5.684458539578,-10.1361,-5.460674154270717,-2.141536079774,-8.2892,-2.048819875853507,3.542922459804,1.8469192449,3.41185427841721,32350,0.8606741542707173,2.9634735774358587,0.18418041194183038,3.151180124146493,0.0,0.0,6.543999110706751,-6.35981869876492,-6.543999110706751
32352,-4.9026,-1.3154,3.5872,gdb 32352,COC1=CNC(=N)C=N1,-5.009616166282,-9.7746,-4.993929140521868,-1.534722171528,-7.6126,-1.4157564807362422,3.4748939947540003,2.161960880668,3.5781726597856265,32352,0.3939291405218686,1.8013603114165364,0.05124155700173867,3.7842435192637582,0.0,0.0,7.2056850607141865,-7.154443503712447,-7.2056850607141865
32357,-5.5024,-1.8587,3.6437,gdb 32357,COC1=COC(=N)C=N1,-5.640920321946,-10.4586,-5.585193299313819,-1.978267763654,-8.2851,-1.9490031794288083,3.65993141969,2.173541373454,3.6361901198850113,32357,0.9851932993138195,1.505782106462171,0.1071241035263224,3.250996820571192,0.0,0.0,6.826006491584982,-6.71888238805866,-6.826006491584982
32360,-6.0453,-2.2894,3.7559,gdb 32360,COC1=COC(=O)C=N1,-6.130725270306,-10.9609,-6.120878495200981,-2.364669445138,-8.7605,-2.3688581424996262,3.766055825168,2.200392280102,3.7520203527013547,32360,1.520878495200981,1.0437945736235048,0.11463392773882963,2.831141857500374,0.0,0.0,6.149592124153678,-6.034958196414848,-6.149592124153678
32866,-2.6155,-0.4499,2.1656,gdb 32866,C[NH2+]CC1=CC([O-])=CO1,-5.175605621004,-7.6597,-2.753077246576705,-2.985089046394,-5.1637,-0.5333337788755703,2.19051657461,2.496004176394,2.219743467701135,32866,0.0,52.51617952017652,0.0,4.66666622112443,0.0,0.0,7.751074866551356,-7.751074866551356,-7.751074866551356
34480,-5.3941,-1.8726,3.5215,gdb 34480,C#CC1=C2CC3C2N3C1,-5.657247153558,-9.4705,-5.511116795973888,-1.872143358176,-7.6579,-1.9919053732869376,3.785103795382,1.812613845565,3.5192114226869506,34480,0.9111167959738882,2.1548775531868785,0.14177520015695771,3.208094626713063,0.0,0.0,6.255749906823931,-6.113974706666974,-6.255749906823931
36993,-4.7596,-2.436,2.3236,gdb 36993,C1=C2C3C4C1C1C2C3N41,-5.061317799719999,-8.865,-4.859500065053406,-2.24493934665,-8.3816,-2.5399710098700443,2.81637845307,0.483374073029,2.3195290551833616,36993,0.2595000650534061,43.257190841413326,0.8105865677589482,2.660028990129956,0.0,0.0,8.098019599211376,-7.287433031452428,-8.098019599211376
36994,-4.6924,-2.031,2.6614,gdb 36994,C1=C2C3C4C1C1C4C3C21,-4.979683641659999,-8.7466,-4.799046063828045,-1.85037424936,-8.0648,-2.1506178697903593,3.1293093923,0.681820160331,2.6484281940376855,36994,0.19904606382804496,21.487955880650038,0.30885335015312343,3.049382130209641,0.0,0.0,8.284704101224156,-7.975850751071032,-8.284704101224156
37079,-5.6707,-1.9646,3.7061,gdb 37079,C1C2=CC3C=C1C1C2N31,-5.624593490334,-9.7704,-5.768396975111555,-3.352442757664,-8.1095,-2.0695858992940326,2.27215073267,1.660930940463,3.6988110758175226,37079,1.1683969751115553,1.2369226870060555,0.10436060744185831,3.1304141007059676,0.0,0.0,7.995833439669366,-7.891472832227508,-7.995833439669366
37080,-5.0618,-1.2437,3.8181,gdb 37080,C1C2=CC3C=C1C1C3C21,-5.268124333472,-9.3161,-5.179374452029784,-2.97964676919,-7.3431,-1.3539838312224477,2.288477564282,1.972986546169,3.8253906208073367,37080,0.5793744520297845,0.8226688389477755,0.03441818838147373,3.8460161687775525,0.0,0.0,6.5246508972702415,-6.490232708888768,-6.5246508972702415
37081,-5.512,-0.6884,4.8236,gdb 37081,C1C2=CC3N=C1N1C3C21,-5.896707350534,-9.8181,-5.625837327590549,-3.039511818434,-6.8909,-0.7934891677130214,2.8571955321,2.927182739736,4.832348159877528,37081,1.0258373275905492,0.019677194313419157,0.0014576232647512536,4.406510832286979,0.0,0.0,4.580375551212452,-4.578917927947701,-4.580375551212452
37493,-4.7485,-1.8454,2.9031,gdb 37493,C1C2C3C1C1C=C3CC21,-5.096692601546,-8.7921,-4.8580699026455,-1.806836031728,-7.9302,-1.9673637373049575,3.287135431216,0.861846124591,2.890706165340543,37493,0.2580699026455003,12.095519860927341,0.22540602275816285,3.232636262695043,0.0,0.0,8.764506396709288,-8.539100373951126,-8.764506396709288
37495,-4.9223,-2.2688,2.6535,gdb 37495,C1C2C3C1N1CC3=CC21,-5.202817007024,-8.9423,-5.027761565421472,-2.209564544824,-8.2452,-2.3737373311080505,2.9932524622,0.69707612481,2.6540242343134217,37495,0.4277615654214724,21.216655892834275,0.6553635940131477,2.8262626688919497,0.0,0.0,8.657821582190367,-8.00245798817722,-8.657821582190367
37496,-5.0296,-2.0787,2.9509000000000003,gdb 37496,C1C2C3N1C1C=C3CC21,-5.37424873895,-9.0763,-5.130304051566549,-1.997315733868,-8.1536,-2.188645867127565,3.376933005082,0.922771174875,2.941658184438984,37496,0.5303040515665491,10.650264121251613,0.4078391777258618,3.011354132872435,0.0,0.0,8.657821582190367,-8.249982404464506,-8.657821582190367
37497,-4.8853,-1.9006,2.9847,gdb 37497,C1C2C3N1C1CC3=CC21,-5.148394234984,-8.9086,-4.988481565063835,-1.828605140544,-7.9638,-2.0167008770065618,3.31978909444,0.944798647389,2.9717806880572732,37497,0.3884815650638352,9.868119501191526,0.2768269921302494,3.1832991229934384,0.0,0.0,8.657821582190367,-8.380994590060117,-8.657821582190367
37498,-5.4143,-1.2339,4.1804,gdb 37498,N1C2C3C1C1N=C3OC21,-5.472209728622,-9.5968,-5.518799524923832,-1.75513439829,-7.2015,-1.299763841114786,3.717075330332,2.39529854153,4.219035683809046,37498,0.9187995249238321,0.2119974580178894,0.014065495450955538,3.900236158885214,0.0,0.0,8.387620167440703,-8.373554671989748,-8.387620167440703
37499,-5.5828,-1.4034,4.179399999999999,gdb 37499,O1C2C3C1C1N=C3OC21,-5.929361013758,-9.9484,-5.688112288383645,-3.132030530902,-7.5939,-1.4673548512359185,2.797330482856,2.354451197275,4.220757437147727,37499,1.0881122883836454,0.2106824265646985,0.01655410272518461,3.7326451487640817,0.0,0.0,8.128533979307933,-8.11197987658275,-8.128533979307933
37750,-4.9163,-1.3557,3.5606,gdb 37750,C1C2C3C=C4C=CC13C24,-4.636820177808,-9.1766,-5.01754936020847,-1.376896132612,-7.473,-1.4690958566373393,3.259924045196,1.703519518328,3.548453503571131,37750,0.41754936020847017,1.972368467977819,0.05947021281253794,3.730904143362661,0.0,0.0,8.742392549946512,-8.682922337133974,-8.742392549946512
37751,-4.9626,-1.6998,3.2628000000000004,gdb 37751,C1N2C3C=C4C=CC13C24,-4.650425870818,-9.2652,-5.063292830089246,-1.561933557548,-7.7871,-1.8027188914025674,3.08849231327,1.478117316028,3.2605739386866786,37751,0.4632928300892461,4.56581385933684,0.15274865692766879,3.397281108597433,0.0,0.0,8.61830228244832,-8.465553625520652,-8.61830228244832
37992,-5.1031,-2.0178,3.0853000000000006,gdb 37992,C1C2C=C3C=C1C1C3N21,-4.511647802116,-9.4346,-5.207195995125057,-3.488499687764,-7.9857,-2.1005403694460445,1.023148114352,1.44890947874,3.106655625679012,37992,0.6071959951250567,6.946607071100199,0.3045827136352096,3.0994596305539557,0.0,0.0,6.839002820300433,-6.534420106665223,-6.839002820300433
41211,-5.4759,1.9892,7.4651,gdb 41211,C1CC23CC4(CCC24)C13,-4.95247225564,-9.1874,-5.57193234929678,-1.167368460258,-3.4023,1.8253467727081951,3.785103795382,5.785084169258,7.397279122004975,41211,0.9719323492967804,2.8873560594537332e-08,2.026469162534284e-09,3.3746532272918053,0.0,0.0,8.145605897625993,-8.145605895599523,-8.145605897625993
41213,-5.7481,1.3453,7.0934,gdb 41213,C1CC23CC4(COC24)C13,-5.061317799719999,-9.6176,-5.82948200118704,-1.338800192184,-4.0616,1.2042235277901765,3.722517607536,5.555971328316,7.033705528977217,41213,1.2294820011870404,2.73037150867138e-07,2.424083290458613e-08,3.9957764722098235,0.0,0.0,8.689901404112717,-8.689901379871884,-8.689901404112717
41215,-5.9287,1.4368,7.3655,gdb 41215,C1CC23CC4(OCC24)C13,-4.936145424028,-9.7451,-6.023827169072422,-1.4966262311,-4.3076,1.288233684274213,3.439519192928,5.437488539097,7.312060853346635,41215,1.4238271690724218,4.938689203998727e-08,5.0777649255724826e-09,3.911766315725787,0.0,0.0,8.692162810094867,-8.692162805017102,-8.692162810094867
42212,-6.3781,-2.906,3.4721,gdb 42212,O=C(C#N)C1=NCCN1,-6.778356257582,-10.5842,-6.497225175255158,-3.036790679832,-9.3098,-3.0189915836277597,3.74156557775,1.274343814422,3.4782335916273985,42212,1.8972251752551583,2.4363910724596574,0.3337870609457197,2.1810084163722405,0.0,0.0,6.3357979483295,-6.00201088738378,-6.3357979483295
42744,-5.9586,-1.8001,4.1585,gdb 42744,O=C1C2NC(C=C2)C1=O,-5.760650420434,-10.5764,-6.049092455177494,-2.024527119888,-8.8782,-1.9065592094842223,3.736123300546,1.698224846197,4.142533245693271,42744,1.449092455177494,0.2787985763436629,0.029173616264474178,3.2934407905157776,0.0,0.0,7.828013291069665,-7.7988396748051905,-7.828013291069665
43128,-5.8074,-2.2437,3.5637000000000003,gdb 43128,O=C1C2CCC(N2)C1=O,-5.9157553207480005,-10.4185,-5.913482516791076,-2.266708455466,-8.9897,-2.3442882537732466,3.64632572668,1.428780526768,3.5691942630178293,43128,1.313482516791076,1.8515459318326013,0.1756153225835132,2.8557117462267536,0.0,0.0,6.2930549250649594,-6.117439602481446,-6.2930549250649594
43129,-6.1546,-2.4998,3.6548,gdb 43129,O=C1C2CCC(O2)C1=O,-6.228686259978,-10.9764,-6.2548160569375195,-2.470793850616,-9.392,-2.610604986361204,3.757892409362,1.584381900957,3.6442110705763153,43129,1.6548160569375197,1.4685962347564707,0.17549136654628625,2.589395013638796,0.0,0.0,7.823457258692877,-7.647965892146591,-7.823457258692877
43131,-6.4273,-2.7498,3.6775,gdb 43131,O=C1C2COC(O2)C1=O,-6.492636704372,-11.388,-6.511765214348411,-2.732023156408,-9.8598,-2.843823362302454,3.760613547964,1.528234490363,3.667941852045957,43131,1.9117652143484107,1.3634295960405791,0.18822221993094468,2.3561766376975464,0.0,0.0,7.232757350491248,-7.044535130560304,-7.232757350491248
43243,-6.2595,-2.135,4.1245,gdb 43243,O=C1C=C2C=CC3C2N13,-5.7851406678520005,-10.7779,-6.347640720528928,-3.842247706024,-8.3913,-2.222814503411316,1.942892961828,2.386508361109,4.124826217117612,43243,1.7476407205289284,0.2968345389933395,0.03746020998892021,2.9771854965886844,0.0,0.0,7.5462328813770085,-7.508772671388089,-7.5462328813770085
43263,-6.4616,-2.7272,3.7344,gdb 43263,O=C1C=CC(C#C)C1=O,-6.506242397382,-10.91,-6.551624252864431,-2.778282512642,-9.3586,-2.8370750968573524,3.72795988474,1.551475764755,3.7145491560070787,43263,1.9516242528644312,1.1766446385869944,0.16582314429833553,2.362924903142648,0.0,0.0,6.707152611137975,-6.541329466839639,-6.707152611137975
43275,-6.2477,-2.5402,3.7075,gdb 43275,O=C1C=CC2(CN2)C1=O,-6.351137497068,-10.7638,-6.3388950582028665,-2.615014196522,-9.2891,-2.646224446975615,3.736123300546,1.474697374919,3.6926706112272516,43275,1.7388950582028666,1.2611974847141476,0.15836532206245352,2.5537755530243853,0.0,0.0,7.425180507037817,-7.266815184975363,-7.425180507037817
43276,-6.4953,-2.7313,3.764,gdb 43276,O=C1C=CC2(CO2)C1=O,-6.555222892218,-11.186,-6.573099507007939,-2.797330482856,-9.6233,-2.829220516927389,3.757892409362,1.562679553967,3.7438789900805496,43276,1.973099507007939,1.0714306235989342,0.1526569785572272,2.370779483072611,0.0,0.0,6.770968007232159,-6.618311028674931,-6.770968007232159
43503,-6.2924,-2.4964,3.796,gdb 43503,N=C1NC(=CC1=O)C#C,-6.438213932332,-10.6149,-6.395728462806823,-2.669436968562,-8.7274,-2.620451322928077,3.76877696377,1.88748345616,3.7752771398787464,43503,1.7957284628068233,0.9684102725045776,0.1255751406180626,2.5795486770719234,0.0,0.0,6.809866446841405,-6.684291306223343,-6.809866446841405
43504,-6.9471,-3.1304,3.8167,gdb 43504,N=C1NC(=CC1=O)C#N,-7.08856605821,-11.0501,-7.043564781525934,-3.322510233042,-9.3904,-3.255242376764367,3.766055825168,1.659663896077,3.788322404761567,43504,2.443564781525934,0.9283465127806528,0.1638089349530602,1.9447576232356332,0.0,0.0,6.125196151978557,-5.9613872170254965,-6.125196151978557
43505,-6.4144,-2.8748,3.5396,gdb 43505,O=C1CC(=CC1=O)C#C,-6.468146456954,-10.8365,-6.502828722623579,-2.930666274354,-9.2565,-2.9941151668295083,3.5374801826,1.579977226272,3.5087135557940705,43505,1.902828722623579,2.2240418939838356,0.30559502601794825,2.205884833170492,0.0,0.0,6.107719470288546,-5.802124444270598,-6.107719470288546
43506,-6.989,-3.5196,3.4694,gdb 43506,O=C1CC(=CC1=O)C#N,-7.045027840578,-11.3347,-7.072373189053702,-3.589181816038,-9.9127,-3.6376916086653304,3.453124885938,1.421910163073,3.434681580388372,43506,2.4723731890537026,2.771638270857599,0.4948279175232988,1.5623083913346696,0.0,0.0,5.276550792177068,-4.781722874653769,-5.276550792177068
43507,-6.6335,-2.9421,3.6914,gdb 43507,O=C1NC(=CC1=O)C#C,-6.685837545114,-10.9204,-6.716472796358564,-2.976925630588,-9.2641,-3.057652250154292,3.708911914526,1.656370586999,3.6588205462042724,43507,2.116472796358565,1.4030103407872079,0.21442587050058726,2.142347749845708,0.0,0.0,5.988757938579053,-5.774332068078466,-5.988757938579053
45456,-6.2627,-2.6649,3.5978,gdb 45456,O=C1CC2COC2C1=O,-6.348416358466,-10.9646,-6.364516810789408,-2.63950444394,-9.303,-2.78573885633345,3.706190775924,1.661589339404,3.578777954455958,45456,1.7645168107894083,1.7980218532945813,0.22909962869171835,2.41426114366655,0.0,0.0,7.146702673155882,-6.917603044464164,-7.146702673155882
45458,-5.7802,-2.6236,3.1566,gdb 45458,O=C1CN2CCC2C1=O,-5.87765938032,-10.1778,-5.899393992466234,-2.636783305338,-9.0179,-2.748097392242567,3.240876074982,1.159886325221,3.1512966002236675,45458,1.2993939924662345,6.163403402756194,0.5783158130293311,2.4519026077574333,0.0,0.0,7.070432611356448,-6.4921167983271175,-7.070432611356448
45606,-5.9478,-2.3054,3.6424,gdb 45606,N=C1NC=C(C#C)C1=O,-6.076302498266,-10.5432,-6.064603773353467,-2.39460196976,-8.7156,-2.4315345195562363,3.681700528506,1.827601530965,3.6330692537972302,45606,1.4646037733534667,1.5204812431577661,0.16080695741606518,2.768465480443764,0.0,0.0,6.7131144106423095,-6.552307453226244,-6.7131144106423095
45608,-6.4762,-2.7001,3.776100000000001,gdb 45608,O=C1CC=C(C#C)C1=O,-6.522569228994,-10.8727,-6.567252235515209,-2.737465433612,-9.2897,-2.8137433904663154,3.785103795382,1.583018308385,3.7535088450488936,45608,1.9672522355152091,1.0388131005434162,0.14757102185153162,2.386256609533685,0.0,0.0,6.086954435323511,-5.93938341347198,-6.086954435323511
45609,-7.0263,-3.2426,3.7837,gdb 45609,O=C1CC=C(C#N)C1=O,-7.083123781005999,-11.3657,-7.112231664398336,-3.295298847022,-9.7792,-3.351186692515723,3.787824933984,1.586517122862,3.7610449718826127,45609,2.5122316643983362,1.0139252755051031,0.18393706560006845,1.8488133074842767,0.0,0.0,5.219906176792453,-5.035969111192384,-5.219906176792453
45610,-6.3355,-2.8128,3.5226999999999995,gdb 45610,O=C1NC=C(C#C)C1=O,-6.405560269107999,-10.9663,-6.447951560444403,-2.84358983909,-9.2924,-2.9300975830252636,3.5619704300179995,1.673960904283,3.517853977419139,45610,1.8479515604444028,2.163709943630952,0.2887308857407575,2.2699024169747366,0.0,0.0,5.882642802102627,-5.593911916361869,-5.882642802102627
45714,-6.5559,-2.9846,3.5713000000000004,gdb 45714,N=C1NC=CC(=O)C1=O,-6.650462743288,-10.8064,-6.635041184687188,-3.053117511444,-9.456,-3.1215964302280694,3.594624093242,1.350458953016,3.513444754459119,45714,2.0350411846871888,2.192625782777216,0.3222117239527182,2.0784035697719307,0.0,0.0,6.296438351407428,-5.974226627454709,-6.296438351407428
45715,-6.4626,-2.7121,3.7505,gdb 45715,O=C1CC=CC(=O)C1=O,-6.704885515328,-11.1434,-6.554740635126566,-3.363327312072,-9.3818,-2.8166846813549853,3.341558203256,1.761636464882,3.738055953771581,45715,1.9547406351265664,1.0916067635914166,0.1540845087886734,2.383315318645015,0.0,0.0,5.637689750008826,-5.483605241220152,-5.637689750008826
45716,-6.8017,-3.4516,3.3501000000000003,gdb 45716,O=C1NC=CC(=O)C1=O,-6.832779029622,-11.1399,-6.871053572365803,-3.4748939947540003,-9.9903,-3.5771410814568987,3.357885034868,1.149535348843,3.293912490908904,45716,2.271053572365803,4.1579674047831805,0.6818864784354615,1.6228589185431013,0.0,0.0,5.397436946023221,-4.71555046758776,-5.397436946023221
46028,-6.5876,-2.7541,3.8335,gdb 46028,O=C1CNC(C#C)C1=O,-6.114398438694,-10.6593,-6.67727178148952,-2.66671582996,-9.0634,-2.865042138147946,3.447682608734,1.595893553374,3.8122296433415745,46028,2.0772717814895207,0.8588518415689064,0.12882946161829753,2.3349578618520543,0.0,0.0,6.93819068957853,-6.809361227960232,-6.93819068957853
46029,-6.6082,-2.9537,3.6545,gdb 46029,O=C1COC(C#C)C1=O,-6.574270862432,-11.1866,-6.695332036074547,-2.91161830414,-9.4834,-3.062313058127673,3.665373696894,1.703194636973,3.6330189779468745,46029,2.0953320360745478,1.5207191069560702,0.23009409580916812,2.137686941872327,0.0,0.0,6.52284771603308,-6.292753620223912,-6.52284771603308
46474,-6.1429,-2.4049,3.738,gdb 46474,O=C1CCC2(CN2)C1=O,-6.293993586426,-10.5944,-6.251617542918205,-2.51705320685,-8.9103,-2.53095703352847,3.776940379576,1.684127024103,3.720660509389735,46474,1.6516175429182052,1.1539715388341405,0.13762844529896645,2.66904296647153,0.0,0.0,7.716144538632568,-7.578516093333601,-7.716144538632568
46475,-6.3866,-2.6894,3.6972,gdb 46475,O=C1CCC2(CO2)C1=O,-6.465425318352,-11.046,-6.480585288478811,-2.794609344254,-9.2917,-2.806552725741668,3.670815974098,1.754302840655,3.674032562737143,46475,1.8805852884788112,1.3375703787931108,0.18164075400764215,2.393447274258332,0.0,0.0,7.135773876027249,-6.954133122019607,-7.135773876027249
46476,-5.9885,-2.4834,3.5051,gdb 46476,O=C1CNC2(CC2)C1=O,-5.926639875156,-10.3579,-6.133130628250329,-2.43541904879,-8.7621,-2.6054856489146605,3.491220826366,1.595820473716,3.527644979335668,46476,1.5331306282503288,2.100731389674403,0.23256979167531291,2.5945143510853397,0.0,0.0,7.055515109020727,-6.822945317345415,-7.055515109020727
46477,-6.4913,-2.6861,3.8052,gdb 46477,O=C1COC2(CC2)C1=O,-6.440935070934,-11.0492,-6.579484790673534,-2.691206077378,-9.1642,-2.802620792013734,3.752450132158,1.885076620445,3.7768639986598,46477,1.9794847906735338,0.9634534070815303,0.137716667572127,2.3973792079862664,0.0,0.0,6.718963112800198,-6.5812464452280715,-6.718963112800198
47268,-6.4113,-2.2264,4.1849,gdb 47268,N=C1NCCC(=O)C1=O,-6.74842373296,-10.6151,-6.521444146217292,-2.9932524622,-8.819,-2.350388465071379,3.757892409362,1.796082579258,4.171055681145914,47268,1.9214441462172924,0.2518797084878173,0.034948180152987694,2.8496115349286213,0.0,0.0,6.681143098013896,-6.6461949178609085,-6.681143098013896
47272,-6.3209,-2.2647,4.0562000000000005,gdb 47272,O=C1CCCC(=O)C1=O,-6.57154972383,-11.0809,-6.418156341698867,-3.1728476099319995,-8.9523,-2.350383433410979,3.4014232525,2.128657043216,4.067772908287888,47272,1.8181563416988673,0.3626089401701716,0.04760727808920231,2.849616566589021,0.0,0.0,6.023503438543719,-5.975896160454517,-6.023503438543719
47273,-6.382,-2.4234,3.9586,gdb 47273,O=C1CCNC(=O)C1=O,-6.691279822318,-10.9543,-6.481043770810984,-3.017742709618,-9.0609,-2.530848851401359,3.6735371127,1.893426644605,3.9501949194096246,47273,1.8810437708109837,0.5429465246305385,0.07374958455084102,2.669151148598641,0.0,0.0,5.877854793836934,-5.804105209286093,-5.877854793836934
47274,-6.809,-2.8424,3.9666,gdb 47274,O=C1CCOC(=O)C1=O,-7.104892889822,-11.4637,-6.8994561894918425,-3.472172856152,-9.609,-2.9414668193108153,3.63272003367,1.854709743148,3.957989370181027,47274,2.299456189491843,0.5288031297790895,0.08780571336595978,2.258533180689185,0.0,0.0,5.38969215385498,-5.30188644048902,-5.38969215385498
47275,-6.3455,-2.5964,3.7491,gdb 47275,O=C1CNCC(=O)C1=O,-6.688558683716,-10.9183,-6.444305192565961,-3.268087461002,-9.1538,-2.707278970214782,3.420471222714,1.764538389944,3.7370262223511794,47275,1.8443051925659615,1.095210684902212,0.14585928498106024,2.4927210297852183,0.0,0.0,5.877602305149152,-5.731743020168092,-5.877602305149152
47276,-6.6466,-2.9472,3.6994,gdb 47276,O=C1COCC(=O)C1=O,-6.887201801661999,-11.4456,-6.735169207574481,-3.567412707222,-9.603,-3.048112268083088,3.31978909444,1.842548353997,3.6870569394913932,47276,2.1351692075744815,1.2837700766649138,0.19793525971830242,2.1518877319169123,0.0,0.0,5.40150465385498,-5.203569394136678,-5.40150465385498
